,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
28,28,33.333333333333336,2025-05-24 21:34:03.197445,2025-05-24 21:34:22.870353,0 days 00:00:19.672908,Adadelta,0.18046136468130622,71.09750733359516,,,,,,0,0.016987592312017272,,,,PRUNED
29,29,,2025-05-24 21:34:22.916935,2025-05-24 21:34:40.790866,0 days 00:00:17.873931,SGD,0.058541176587596,,,,1.4839113238339737e-05,95.86041307333699,False,3,,,,18.395730677410548,PRUNED
30,30,33.333333333333336,2025-05-24 21:34:40.834931,2025-05-24 21:34:59.833194,0 days 00:00:18.998263,Adadelta,0.15289783147275088,0.012327990271406086,,,,,,2,0.017620822291138413,,,,PRUNED
31,31,33.333333333333336,2025-05-24 21:34:59.876995,2025-05-24 21:35:19.324405,0 days 00:00:19.447410,AdamW,0.05258179542949669,,,5.667811878383137e-05,,,,0,,,0.003265973675646259,,PRUNED
32,32,33.333333333333336,2025-05-24 21:35:19.359255,2025-05-24 21:35:38.995381,0 days 00:00:19.636126,AdamW,0.11619551771652195,,,0.00013372501428914556,,,,0,,,0.0012717363465108442,,PRUNED
33,33,41.666666666666664,2025-05-24 21:35:39.030024,2025-05-24 21:36:05.934108,0 days 00:00:26.904084,AdamW,0.07654653822174869,,,2.7981036942194653e-05,,,,1,,,0.0017841218227286392,,PRUNED
34,34,33.333333333333336,2025-05-24 21:36:05.969920,2025-05-24 21:36:25.776626,0 days 00:00:19.806706,AdamW,0.037258891670282165,,,0.09946126450457445,,,,1,,,0.004828771810726373,,PRUNED
35,35,64.58333333333333,2025-05-24 21:36:25.811576,2025-05-24 21:36:56.424020,0 days 00:00:30.612444,AdamW,0.13366166541885696,,,2.2594550368435305e-05,,,,5,,,0.0007171366308231369,,COMPLETE
36,36,33.333333333333336,2025-05-24 21:36:56.476756,2025-05-24 21:37:15.985236,0 days 00:00:19.508480,AdamW,0.20994456138766326,,,1.9236515742174086e-05,,,,5,,,0.0005041470618034521,,PRUNED
37,37,33.333333333333336,2025-05-24 21:37:16.020317,2025-05-24 21:37:26.819444,0 days 00:00:10.799127,AdamW,0.1348175510117301,,,0.00033764033372634896,,,,5,,,0.0008152093698025733,,PRUNED
38,38,33.333333333333336,2025-05-24 21:37:26.853032,2025-05-24 21:37:45.238114,0 days 00:00:18.385082,Adadelta,0.2371061284748421,0.18442731888593034,,,,,,6,0.8870445015199778,,,,PRUNED
39,39,33.333333333333336,2025-05-24 21:37:45.264049,2025-05-24 21:37:52.234244,0 days 00:00:06.970195,AdamW,0.4717961754249553,,,1.2888374142421435e-05,,,,5,,,0.00026091747168219227,,PRUNED
40,40,33.333333333333336,2025-05-24 21:37:52.260624,2025-05-24 21:37:59.117487,0 days 00:00:06.856863,Adam,0.18705200176289077,,0.04553662854131712,,,,,4,,75.11710625573838,,,PRUNED
41,41,29.166666666666668,2025-05-24 21:37:59.144681,2025-05-24 21:38:11.321081,0 days 00:00:12.176400,AdamW,0.08138065971699036,,,4.5262708504391835e-05,,,,7,,,0.00010704401996178635,,PRUNED
42,42,33.333333333333336,2025-05-24 21:38:11.355281,2025-05-24 21:38:31.029955,0 days 00:00:19.674674,AdamW,0.10910330379566494,,,8.768640681435251e-05,,,,0,,,0.002654841325501559,,PRUNED
43,43,56.25,2025-05-24 21:38:31.064690,2025-05-24 21:39:02.702800,0 days 00:00:31.638110,AdamW,0.03741407783570083,,,3.05736417981137e-05,,,,0,,,0.0011253636029077113,,COMPLETE
44,44,35.416666666666664,2025-05-24 21:39:02.754276,2025-05-24 21:39:22.276217,0 days 00:00:19.521941,AdamW,0.09464115196973139,,,2.026038840906185e-05,,,,2,,,0.0015804343531595694,,PRUNED
45,45,,2025-05-24 21:39:22.310418,2025-05-24 21:39:40.344333,0 days 00:00:18.033915,SGD,0.14586652867964037,,,,0.07697336416909212,50.556122432111465,False,5,,,,2.1442082563972504,PRUNED
46,46,35.416666666666664,2025-05-24 21:39:40.390178,2025-05-24 21:39:59.387281,0 days 00:00:18.997103,AdamW,0.1284185137212447,,,9.460680820902994e-05,,,,2,,,0.0031935649516396116,,PRUNED
47,47,31.25,2025-05-24 21:39:59.421823,2025-05-24 21:40:17.878625,0 days 00:00:18.456802,AdamW,0.21177656686114352,,,3.748172795114231e-05,,,,7,,,0.005282521933850156,,PRUNED
48,48,33.333333333333336,2025-05-24 21:40:17.912198,2025-05-24 21:40:37.027630,0 days 00:00:19.115432,Adam,0.15982730899199543,,1.6532915747157256e-05,,,,,0,,0.012028053718166665,,,PRUNED
49,49,33.333333333333336,2025-05-24 21:40:37.062606,2025-05-24 21:40:56.283868,0 days 00:00:19.221262,Adadelta,0.08062057431363899,95.61311598960178,,,,,,4,5.561402383017114,,,,PRUNED
50,50,33.333333333333336,2025-05-24 21:40:56.318065,2025-05-24 21:41:15.432249,0 days 00:00:19.114184,AdamW,0.29000767040211445,,,0.00017749305880502937,,,,1,,,0.0006878514639672287,,PRUNED
51,51,33.333333333333336,2025-05-24 21:41:15.466254,2025-05-24 21:41:35.197123,0 days 00:00:19.730869,AdamW,0.017813823758750666,,,6.236039920397243e-05,,,,1,,,0.0018904078648513075,,PRUNED
52,52,35.416666666666664,2025-05-24 21:41:35.231195,2025-05-24 21:41:54.954730,0 days 00:00:19.723535,AdamW,0.050191051504060336,,,1.7421095740398267e-05,,,,1,,,0.0028011752886792796,,PRUNED
53,53,62.5,2025-05-24 21:41:54.991636,2025-05-24 21:42:26.690842,0 days 00:00:31.699206,AdamW,0.0376723239753725,,,4.512831791777765e-05,,,,2,,,0.0014723408271638985,,COMPLETE
54,54,33.333333333333336,2025-05-24 21:42:26.742235,2025-05-24 21:42:46.872724,0 days 00:00:20.130489,AdamW,0.10302305892459568,,,0.00010185006199950447,,,,2,,,0.0003330464283505215,,PRUNED
55,55,33.333333333333336,2025-05-24 21:42:46.907163,2025-05-24 21:42:59.178809,0 days 00:00:12.271646,AdamW,0.025856157472260107,,,0.00028555044535330857,,,,3,,,0.0013791093197244395,,PRUNED
56,56,,2025-05-24 21:42:59.212897,2025-05-24 21:43:16.817244,0 days 00:00:17.604347,SGD,0.07095297538858407,,,,0.0002436806705604994,51.4427435384869,True,3,,,,0.010401039998830923,PRUNED
57,57,35.416666666666664,2025-05-24 21:43:16.860453,2025-05-24 21:43:33.030015,0 days 00:00:16.169562,AdamW,0.1243232251293865,,,1.0229211604572777e-05,,,,2,,,0.0006159140966966798,,PRUNED
58,58,33.333333333333336,2025-05-24 21:43:33.064539,2025-05-24 21:43:52.511080,0 days 00:00:19.446541,Adam,0.25776964597980945,,0.06584146226862728,,,,,0,,10.475147952425473,,,PRUNED
59,59,35.416666666666664,2025-05-24 21:43:52.546357,2025-05-24 21:44:12.386227,0 days 00:00:19.839870,AdamW,0.16423382932781658,,,3.460504942053007e-05,,,,1,,,0.0008981155888647946,,PRUNED
60,60,33.333333333333336,2025-05-24 21:44:12.431896,2025-05-24 21:44:32.203491,0 days 00:00:19.771595,AdamW,0.09288619792424009,,,0.007410785953495469,,,,4,,,0.001712124970546016,,PRUNED
61,61,58.333333333333336,2025-05-24 21:44:32.237933,2025-05-24 21:45:04.094105,0 days 00:00:31.856172,AdamW,0.016525542214998967,,,5.397525729141721e-05,,,,1,,,0.0022048287793411557,,COMPLETE
