,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
48,48,33.333333333333336,2025-05-26 01:00:53.483784,2025-05-26 01:00:59.994439,0 days 00:00:06.510655,Adadelta,0.2833561248040042,57.40714720233024,,,,,,30,5.681901127173502,,,,PRUNED
49,49,29.166666666666668,2025-05-26 01:01:00.027073,2025-05-26 01:01:04.300533,0 days 00:00:04.273460,AdamW,0.1182399117147504,,,6.689763607050553e-05,,,,28,,,0.00035499352400343283,,PRUNED
50,50,33.333333333333336,2025-05-26 01:01:04.335776,2025-05-26 01:01:10.066679,0 days 00:00:05.730903,SGD,0.08123165487855848,,,,0.00019617051137421125,42.03591090791143,False,25,,,,0.012267280752973314,PRUNED
51,51,45.833333333333336,2025-05-26 01:01:10.101059,2025-05-26 01:01:19.812779,0 days 00:00:09.711720,AdamW,0.44711356089886267,,,0.0017479630069901736,,,,30,,,0.00023178919784525077,,COMPLETE
52,52,35.416666666666664,2025-05-26 01:01:19.860602,2025-05-26 01:01:29.384136,0 days 00:00:09.523534,AdamW,0.43359611272513376,,,0.005680411459322927,,,,30,,,0.00013573921232576164,,COMPLETE
53,53,43.75,2025-05-26 01:01:29.436077,2025-05-26 01:01:38.981749,0 days 00:00:09.545672,AdamW,0.027628218935361673,,,0.0012566977284270153,,,,30,,,0.00025828086707001746,,COMPLETE
54,54,31.25,2025-05-26 01:01:39.026735,2025-05-26 01:01:42.946833,0 days 00:00:03.920098,AdamW,0.18081455741499133,,,0.0003869129292867156,,,,28,,,0.0004591674716218379,,PRUNED
55,55,45.833333333333336,2025-05-26 01:01:42.982583,2025-05-26 01:01:52.730004,0 days 00:00:09.747421,AdamW,0.10787967660005415,,,0.0017598530686402472,,,,31,,,0.0002297816113810795,,COMPLETE
56,56,37.5,2025-05-26 01:01:52.775162,2025-05-26 01:02:02.278267,0 days 00:00:09.503105,AdamW,0.1489155109882067,,,0.004456561149965348,,,,26,,,0.00013293482698961955,,COMPLETE
57,57,35.416666666666664,2025-05-26 01:02:02.325285,2025-05-26 01:02:11.772940,0 days 00:00:09.447655,AdamW,0.3337474870411157,,,0.035164597663148785,,,,29,,,0.00010004789127956346,,COMPLETE
58,58,37.5,2025-05-26 01:02:11.820425,2025-05-26 01:02:21.422737,0 days 00:00:09.602312,AdamW,0.29046299293322,,,0.010137015649673802,,,,27,,,0.004062552752667947,,COMPLETE
59,59,41.666666666666664,2025-05-26 01:02:21.471997,2025-05-26 01:02:31.024930,0 days 00:00:09.552933,Adam,0.1980380634148407,,0.0005465025604147474,,,,,31,,9.395580343696476,,,COMPLETE
60,60,45.833333333333336,2025-05-26 01:02:31.072951,2025-05-26 01:02:40.648575,0 days 00:00:09.575624,AdamW,0.07475459658633962,,,0.08846865507396424,,,,23,,,0.006415669085515474,,COMPLETE
61,61,43.75,2025-05-26 01:02:40.702349,2025-05-26 01:02:49.892604,0 days 00:00:09.190255,AdamW,0.11130575027751848,,,0.0015445901747215957,,,,31,,,0.0022471680747167227,,COMPLETE
62,62,39.583333333333336,2025-05-26 01:02:49.940808,2025-05-26 01:02:59.518589,0 days 00:00:09.577781,AdamW,0.027722608941914972,,,0.0019238149762450321,,,,30,,,0.00022844880663125877,,PRUNED
63,63,31.25,2025-05-26 01:02:59.553849,2025-05-26 01:03:03.921516,0 days 00:00:04.367667,AdamW,0.10722466178625747,,,0.0003940944774866045,,,,28,,,0.0005966709347648439,,PRUNED
64,64,33.333333333333336,2025-05-26 01:03:03.958832,2025-05-26 01:03:10.427962,0 days 00:00:06.469130,AdamW,0.14316774843641253,,,0.0035052872181327677,,,,31,,,0.00017307415764516795,,PRUNED
