,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
244,244,50.0,2025-05-25 10:33:18.449239,2025-05-25 10:33:29.748292,0 days 00:00:11.299053,AdamW,0.08770556010982092,,,4.9877536565814095e-05,,,,6,,,0.0032662633133873774,,COMPLETE
245,245,37.5,2025-05-25 10:33:29.801740,2025-05-25 10:33:35.794749,0 days 00:00:05.993009,AdamW,0.47871923283720735,,,8.076924307588302e-05,,,,6,,,0.002544295150845591,,PRUNED
246,246,33.333333333333336,2025-05-25 10:33:35.832552,2025-05-25 10:33:41.836977,0 days 00:00:06.004425,AdamW,0.3611612600355347,,,3.568349582111247e-05,,,,8,,,0.002710592725648756,,PRUNED
247,247,33.333333333333336,2025-05-25 10:33:41.876459,2025-05-25 10:33:47.966102,0 days 00:00:06.089643,AdamW,0.028733477676299524,,,1.3110941631504498e-05,,,,7,,,0.0022385959814881624,,PRUNED
248,248,39.583333333333336,2025-05-25 10:33:48.002271,2025-05-25 10:33:54.054834,0 days 00:00:06.052563,AdamW,0.34107220570664126,,,1.9376801581424106e-05,,,,5,,,0.003800654849133859,,PRUNED
249,249,35.416666666666664,2025-05-25 10:33:54.092976,2025-05-25 10:34:00.064231,0 days 00:00:05.971255,Adam,0.24869332817559328,,0.0001248176213625867,,,,,0,,20.279879771280264,,,PRUNED
250,250,35.416666666666664,2025-05-25 10:34:00.102250,2025-05-25 10:34:06.132018,0 days 00:00:06.029768,AdamW,0.11863816623120792,,,4.494219083252773e-05,,,,0,,,0.00706493164992439,,PRUNED
251,251,37.5,2025-05-25 10:34:06.168482,2025-05-25 10:34:12.199856,0 days 00:00:06.031374,AdamW,0.015824174600677074,,,2.6708546737078983e-05,,,,11,,,0.00807515757408415,,PRUNED
252,252,35.416666666666664,2025-05-25 10:34:12.237436,2025-05-25 10:34:18.252632,0 days 00:00:06.015196,AdamW,0.28867250050728144,,,1.5089088127285348e-05,,,,6,,,0.004496134132868813,,PRUNED
253,253,41.666666666666664,2025-05-25 10:34:18.292560,2025-05-25 10:34:24.330527,0 days 00:00:06.037967,AdamW,0.30618775843037294,,,6.200022313183559e-05,,,,1,,,0.00111586497759567,,PRUNED
254,254,45.833333333333336,2025-05-25 10:34:24.368832,2025-05-25 10:34:32.473473,0 days 00:00:08.104641,AdamW,0.040035260468448484,,,1.894486031524536e-05,,,,7,,,0.0030573884496633915,,PRUNED
255,255,35.416666666666664,2025-05-25 10:34:32.511424,2025-05-25 10:34:38.535922,0 days 00:00:06.024498,AdamW,0.37626077129349345,,,1.2083630405614181e-05,,,,13,,,0.0007686724293831411,,PRUNED
256,256,27.083333333333332,2025-05-25 10:34:38.572784,2025-05-25 10:34:44.221421,0 days 00:00:05.648637,AdamW,0.10256523024345977,,,2.9942992663219533e-05,,,,4,,,0.0024396662504166562,,PRUNED
257,257,50.0,2025-05-25 10:34:44.254750,2025-05-25 10:34:52.202182,0 days 00:00:07.947432,Adadelta,0.05928032515502429,0.049138373090304166,,,,,,8,0.041077841006214755,,,,COMPLETE
258,258,33.333333333333336,2025-05-25 10:34:52.255413,2025-05-25 10:34:58.251553,0 days 00:00:05.996140,Adam,0.22840670389782677,,0.0005652533828266132,,,,,5,,0.024143256291007355,,,PRUNED
259,259,41.666666666666664,2025-05-25 10:34:58.290557,2025-05-25 10:35:04.280937,0 days 00:00:05.990380,AdamW,0.08065912435438488,,,2.2798747209225108e-05,,,,12,,,0.0017970613019945554,,PRUNED
260,260,31.25,2025-05-25 10:35:04.318041,2025-05-25 10:35:10.275881,0 days 00:00:05.957840,AdamW,0.0001260108308107381,,,1.6728251969730606e-05,,,,6,,,0.0020245988083323805,,PRUNED
261,261,33.333333333333336,2025-05-25 10:35:10.311693,2025-05-25 10:35:13.646640,0 days 00:00:03.334947,AdamW,0.2571966320852357,,,0.0017232071090531565,,,,4,,,0.0035208243105220908,,PRUNED
262,262,35.416666666666664,2025-05-25 10:35:13.674750,2025-05-25 10:35:15.750456,0 days 00:00:02.075706,AdamW,0.3167226772932588,,,4.089396629078663e-05,,,,10,,,0.0015763136055844764,,PRUNED
263,263,,2025-05-25 10:35:15.777954,2025-05-25 10:35:18.330557,0 days 00:00:02.552603,SGD,0.022148915728257293,,,,0.01639384466194318,10.157632255027906,True,0,,,,0.042064054653325286,PRUNED
264,264,47.916666666666664,2025-05-25 10:35:18.365469,2025-05-25 10:35:29.663707,0 days 00:00:11.298238,AdamW,0.11193360397350936,,,0.00010957642028984722,,,,1,,,0.005430351445187571,,COMPLETE
265,265,41.666666666666664,2025-05-25 10:35:29.717667,2025-05-25 10:35:35.761862,0 days 00:00:06.044195,AdamW,0.2827123262732983,,,8.23364126511111e-05,,,,3,,,0.0022071445204171663,,PRUNED
266,266,39.583333333333336,2025-05-25 10:35:35.801011,2025-05-25 10:35:41.802074,0 days 00:00:06.001063,AdamW,0.4314575470913592,,,1.1153615507755398e-05,,,,2,,,0.004269457577722468,,PRUNED
267,267,41.666666666666664,2025-05-25 10:35:41.845999,2025-05-25 10:35:47.823896,0 days 00:00:05.977897,AdamW,0.41559267211909773,,,2.4996157986968098e-05,,,,6,,,0.0006207573149897241,,PRUNED
268,268,31.25,2025-05-25 10:35:47.860177,2025-05-25 10:35:53.879270,0 days 00:00:06.019093,Adam,0.00906373199196137,,1.8499138913741208e-05,,,,,5,,0.010269866028708406,,,PRUNED
269,269,33.333333333333336,2025-05-25 10:35:53.917154,2025-05-25 10:35:59.939655,0 days 00:00:06.022501,AdamW,0.44689862367241573,,,1.3897906305447048e-05,,,,7,,,0.00270227143820104,,PRUNED
270,270,35.416666666666664,2025-05-25 10:35:59.978123,2025-05-25 10:36:05.960699,0 days 00:00:05.982576,AdamW,0.3498815157908864,,,0.0007036314278278545,,,,0,,,0.002385749889640392,,PRUNED
271,271,27.083333333333332,2025-05-25 10:36:05.999092,2025-05-25 10:36:11.973259,0 days 00:00:05.974167,AdamW,0.04900222676503008,,,3.158883240582436e-05,,,,4,,,0.0033382964532119815,,PRUNED
272,272,37.5,2025-05-25 10:36:12.011811,2025-05-25 10:36:18.026351,0 days 00:00:06.014540,AdamW,0.1958434971315807,,,1.7667957620766574e-05,,,,9,,,0.0019004720381840714,,PRUNED
273,273,35.416666666666664,2025-05-25 10:36:18.064048,2025-05-25 10:36:24.132602,0 days 00:00:06.068554,AdamW,0.27108262938406835,,,2.0283313476408448e-05,,,,11,,,0.002099376597934033,,PRUNED
274,274,35.416666666666664,2025-05-25 10:36:24.171220,2025-05-25 10:36:30.154699,0 days 00:00:05.983479,AdamW,0.36315426247501653,,,5.8075357346216205e-05,,,,6,,,0.006589594870792989,,PRUNED
275,275,27.083333333333332,2025-05-25 10:36:30.190360,2025-05-25 10:36:36.158707,0 days 00:00:05.968347,AdamW,0.2960472551013011,,,1.535309786219466e-05,,,,10,,,0.004978961437756943,,PRUNED
276,276,35.416666666666664,2025-05-25 10:36:36.200471,2025-05-25 10:36:44.314158,0 days 00:00:08.113687,Adam,0.24513430185734575,,4.818116532184827e-05,,,,,4,,0.067006058541795,,,PRUNED
277,277,37.5,2025-05-25 10:36:44.353087,2025-05-25 10:36:50.369891,0 days 00:00:06.016804,AdamW,0.032745631405317735,,,2.3101151922551096e-05,,,,5,,,0.0009669108364469745,,PRUNED
278,278,33.333333333333336,2025-05-25 10:36:50.408386,2025-05-25 10:36:56.475605,0 days 00:00:06.067219,AdamW,0.40207225303779626,,,1.011741707122352e-05,,,,7,,,0.0017367287071173214,,PRUNED
279,279,33.333333333333336,2025-05-25 10:36:56.514185,2025-05-25 10:37:02.513026,0 days 00:00:05.998841,AdamW,0.06769833022912145,,,0.0001978687980494885,,,,8,,,0.008506878327257605,,PRUNED
280,280,33.333333333333336,2025-05-25 10:37:02.552340,2025-05-25 10:37:08.548744,0 days 00:00:05.996404,AdamW,0.3341926402295756,,,0.0001337752154214599,,,,1,,,0.003753290735048511,,PRUNED
281,281,47.916666666666664,2025-05-25 10:37:08.588155,2025-05-25 10:37:17.731489,0 days 00:00:09.143334,AdamW,0.13473875567885635,,,3.7427368951365207e-05,,,,5,,,0.00749473109617205,,PRUNED
282,282,35.416666666666664,2025-05-25 10:37:17.771229,2025-05-25 10:37:23.992128,0 days 00:00:06.220899,AdamW,0.2675125504342996,,,2.731492331540735e-05,,,,2,,,0.0029204414149822254,,PRUNED
283,283,47.916666666666664,2025-05-25 10:37:24.031436,2025-05-25 10:37:35.300326,0 days 00:00:11.268890,AdamW,0.00956895487245369,,,7.072859990716147e-05,,,,0,,,0.0006961812660829453,,COMPLETE
284,284,33.333333333333336,2025-05-25 10:37:35.355979,2025-05-25 10:37:41.363148,0 days 00:00:06.007169,Adadelta,0.28206322675881,24.844787967274698,,,,,,3,1.7188749979460796,,,,PRUNED
285,285,39.583333333333336,2025-05-25 10:37:41.400570,2025-05-25 10:37:47.454268,0 days 00:00:06.053698,AdamW,0.38686391002430415,,,1.3021413893575323e-05,,,,6,,,0.001460555612410002,,PRUNED
286,286,33.333333333333336,2025-05-25 10:37:47.496911,2025-05-25 10:37:53.530828,0 days 00:00:06.033917,Adam,0.31304707130335113,,0.00018248067622311508,,,,,11,,0.03580421080356594,,,PRUNED
287,287,41.666666666666664,2025-05-25 10:37:53.569143,2025-05-25 10:37:59.550391,0 days 00:00:05.981248,AdamW,0.08882252315695538,,,1.731049070481194e-05,,,,6,,,0.002611095689166183,,PRUNED
288,288,,2025-05-25 10:37:59.587988,2025-05-25 10:38:04.903549,0 days 00:00:05.315561,SGD,0.23828475580705788,,,,0.0007353153467079998,84.12539758520788,False,1,,,,0.6724738502013963,PRUNED
289,289,33.333333333333336,2025-05-25 10:38:04.939131,2025-05-25 10:38:10.947002,0 days 00:00:06.007871,AdamW,0.22037473909617816,,,2.0600881968105735e-05,,,,5,,,0.006122821125166701,,PRUNED
290,290,56.25,2025-05-25 10:38:10.985652,2025-05-25 10:38:22.293844,0 days 00:00:11.308192,AdamW,0.2611694844315357,,,4.545206765941615e-05,,,,0,,,0.0020245480785927887,,COMPLETE
291,291,56.25,2025-05-25 10:38:22.347019,2025-05-25 10:38:33.662350,0 days 00:00:11.315331,AdamW,0.26102888937699825,,,3.3392577182609414e-05,,,,0,,,0.002036699292852967,,COMPLETE
292,292,37.5,2025-05-25 10:38:33.718720,2025-05-25 10:38:39.720532,0 days 00:00:06.001812,AdamW,0.2562804608485461,,,3.538692168290702e-05,,,,0,,,0.0022813411285528876,,PRUNED
293,293,35.416666666666664,2025-05-25 10:38:39.757575,2025-05-25 10:38:45.785867,0 days 00:00:06.028292,AdamW,0.2561281459171995,,,4.2840214431516376e-05,,,,0,,,0.0020472253836301127,,PRUNED
294,294,33.333333333333336,2025-05-25 10:38:45.824856,2025-05-25 10:38:51.876535,0 days 00:00:06.051679,AdamW,0.26037272883517065,,,3.0437756363152984e-05,,,,9,,,0.0019612382897051415,,PRUNED
295,295,35.416666666666664,2025-05-25 10:38:51.914508,2025-05-25 10:38:57.907538,0 days 00:00:05.993030,AdamW,0.26372054297381137,,,2.564219190117828e-05,,,,0,,,0.001645451931072203,,PRUNED
296,296,31.25,2025-05-25 10:38:57.945357,2025-05-25 10:39:03.980063,0 days 00:00:06.034706,Adam,0.24864242228754907,,1.6512190276969992e-05,,,,,0,,1.1210799143419152,,,PRUNED
297,297,37.5,2025-05-25 10:39:04.018289,2025-05-25 10:39:10.037073,0 days 00:00:06.018784,AdamW,0.27437033137037437,,,4.7328185630304224e-05,,,,4,,,0.008908660699723967,,PRUNED
298,298,39.583333333333336,2025-05-25 10:39:10.076340,2025-05-25 10:39:16.063473,0 days 00:00:05.987133,AdamW,0.021742111758541217,,,3.260540926106509e-05,,,,1,,,0.002344179409884528,,PRUNED
299,299,37.5,2025-05-25 10:39:16.103274,2025-05-25 10:39:22.171735,0 days 00:00:06.068461,AdamW,0.24504057133068774,,,2.0871160964766903e-05,,,,0,,,0.004133579968185693,,PRUNED
300,300,27.083333333333332,2025-05-25 10:39:22.211003,2025-05-25 10:39:28.233623,0 days 00:00:06.022620,AdamW,0.3700608332077012,,,1.67044561927692e-05,,,,4,,,0.0021628321620295104,,PRUNED
301,301,37.5,2025-05-25 10:39:28.273647,2025-05-25 10:39:34.323929,0 days 00:00:06.050282,AdamW,0.2296802903791757,,,1.2747633499857263e-05,,,,0,,,0.0008996592876018003,,PRUNED
302,302,33.333333333333336,2025-05-25 10:39:34.364320,2025-05-25 10:39:40.333229,0 days 00:00:05.968909,AdamW,0.3431569134809831,,,3.829019121536047e-05,,,,11,,,0.000804346535684304,,PRUNED
303,303,35.416666666666664,2025-05-25 10:39:40.370383,2025-05-25 10:39:46.382022,0 days 00:00:06.011639,AdamW,0.04236895301426581,,,2.7464764356392216e-05,,,,1,,,0.00464591231296604,,PRUNED
304,304,33.333333333333336,2025-05-25 10:39:46.419630,2025-05-25 10:39:52.542173,0 days 00:00:06.122543,Adam,0.2660257441195613,,0.00010905247478718942,,,,,8,,0.015511280789394925,,,PRUNED
305,305,33.333333333333336,2025-05-25 10:39:52.580790,2025-05-25 10:39:58.598220,0 days 00:00:06.017430,AdamW,0.27689837183855226,,,1.4741859815943153e-05,,,,2,,,0.0018379217122424334,,PRUNED
306,306,33.333333333333336,2025-05-25 10:39:58.637048,2025-05-25 10:40:04.650455,0 days 00:00:06.013407,AdamW,0.35564390691154185,,,2.2539572122408502e-05,,,,0,,,0.0025246338828672685,,PRUNED
307,307,33.333333333333336,2025-05-25 10:40:04.688053,2025-05-25 10:40:08.400669,0 days 00:00:03.712616,Adadelta,0.46974132314466555,0.4203351325017922,,,,,,1,0.2512199649233773,,,,PRUNED
308,308,29.166666666666668,2025-05-25 10:40:08.429108,2025-05-25 10:40:11.054926,0 days 00:00:02.625818,AdamW,0.4834890108471944,,,1.13222506597698e-05,,,,3,,,0.005860681190995054,,PRUNED
309,309,37.5,2025-05-25 10:40:11.091469,2025-05-25 10:40:17.065485,0 days 00:00:05.974016,AdamW,0.32654363011350285,,,1.839515726582211e-05,,,,7,,,0.002099225668639738,,PRUNED
310,310,39.583333333333336,2025-05-25 10:40:17.105530,2025-05-25 10:40:23.157566,0 days 00:00:06.052036,AdamW,0.009487655038540831,,,3.1494451793369996e-05,,,,12,,,0.0019111172813146146,,PRUNED
311,311,43.75,2025-05-25 10:40:23.193814,2025-05-25 10:40:29.200017,0 days 00:00:06.006203,AdamW,0.02713985323667678,,,1.4515795560436528e-05,,,,4,,,0.0010880836308792988,,PRUNED
312,312,29.166666666666668,2025-05-25 10:40:29.236979,2025-05-25 10:40:34.621426,0 days 00:00:05.384447,AdamW,0.28835858922757435,,,4.6362493522147534e-05,,,,5,,,0.005156773222028368,,PRUNED
313,313,,2025-05-25 10:40:34.650145,2025-05-25 10:40:36.485147,0 days 00:00:01.835002,SGD,0.1743886686008736,,,,0.004462726215650464,63.79246643766908,True,0,,,,4.83367645783897,PRUNED
314,314,37.5,2025-05-25 10:40:36.510750,2025-05-25 10:40:38.534555,0 days 00:00:02.023805,AdamW,0.015811407468841084,,,2.5108707146950392e-05,,,,9,,,0.0023313206503822225,,PRUNED
315,315,33.333333333333336,2025-05-25 10:40:38.561266,2025-05-25 10:40:43.509578,0 days 00:00:04.948312,Adam,0.23855131451128508,,0.001807489719729266,,,,,5,,0.4699072872732499,,,PRUNED
316,316,29.166666666666668,2025-05-25 10:40:43.546107,2025-05-25 10:40:49.603829,0 days 00:00:06.057722,AdamW,0.30322236268460223,,,1.957697646642149e-05,,,,1,,,0.0012618160679243346,,PRUNED
317,317,43.75,2025-05-25 10:40:49.640587,2025-05-25 10:40:55.714853,0 days 00:00:06.074266,AdamW,0.25982811624484003,,,1.624445737962674e-05,,,,4,,,0.009437066560598568,,PRUNED
318,318,35.416666666666664,2025-05-25 10:40:55.756738,2025-05-25 10:41:01.766790,0 days 00:00:06.010052,AdamW,0.03558134858071172,,,3.569078818998327e-05,,,,8,,,0.003952220307608855,,PRUNED
319,319,43.75,2025-05-25 10:41:01.804585,2025-05-25 10:41:07.780430,0 days 00:00:05.975845,AdamW,0.0046565241936949026,,,1.2028196965092888e-05,,,,11,,,0.0003680875764058968,,PRUNED
320,320,35.416666666666664,2025-05-25 10:41:07.818396,2025-05-25 10:41:13.883110,0 days 00:00:06.064714,AdamW,0.1476873277296225,,,2.33194193393222e-05,,,,0,,,0.007602684798426972,,PRUNED
321,321,37.5,2025-05-25 10:41:13.921724,2025-05-25 10:41:19.926694,0 days 00:00:06.004970,AdamW,0.052288924753592314,,,2.840274834302752e-05,,,,5,,,0.00433487555405202,,PRUNED
322,322,33.333333333333336,2025-05-25 10:41:19.963793,2025-05-25 10:41:25.981219,0 days 00:00:06.017426,AdamW,0.25234458054664083,,,5.6767496265045056e-05,,,,11,,,0.001689832515349131,,PRUNED
323,323,33.333333333333336,2025-05-25 10:41:26.019946,2025-05-25 10:41:32.034826,0 days 00:00:06.014880,Adam,0.27283982579613664,,1.0311450301678388e-05,,,,,4,,0.24835879544849138,,,PRUNED
324,324,41.666666666666664,2025-05-25 10:41:32.074419,2025-05-25 10:41:38.155786,0 days 00:00:06.081367,AdamW,0.346697875387755,,,0.0003020687828962721,,,,3,,,0.0036338378505688333,,PRUNED
325,325,27.083333333333332,2025-05-25 10:41:38.193924,2025-05-25 10:41:44.161203,0 days 00:00:05.967279,AdamW,0.2816284243446134,,,1.8070105503947333e-05,,,,10,,,0.0015170951697073753,,PRUNED
326,326,37.5,2025-05-25 10:41:44.199321,2025-05-25 10:41:50.199952,0 days 00:00:06.000631,AdamW,0.025193697033981527,,,4.0983184238848086e-05,,,,1,,,0.0020312313530658015,,PRUNED
327,327,37.5,2025-05-25 10:41:50.236593,2025-05-25 10:41:56.377622,0 days 00:00:06.141029,AdamW,0.06317717659687824,,,1.4175887592761217e-05,,,,0,,,0.002524278598322465,,PRUNED
328,328,33.333333333333336,2025-05-25 10:41:56.416782,2025-05-25 10:42:02.422004,0 days 00:00:06.005222,AdamW,0.29268504586337174,,,0.016614805939852408,,,,7,,,0.009940677742255563,,PRUNED
329,329,35.416666666666664,2025-05-25 10:42:02.461067,2025-05-25 10:42:08.446814,0 days 00:00:05.985747,AdamW,0.3660906751888224,,,2.1612591727368397e-05,,,,5,,,0.0033417730166409422,,PRUNED
330,330,37.5,2025-05-25 10:42:08.486209,2025-05-25 10:42:14.481665,0 days 00:00:05.995456,AdamW,0.21245406062146982,,,1.1350126367959672e-05,,,,3,,,0.0022198223910041706,,PRUNED
331,331,33.333333333333336,2025-05-25 10:42:14.518313,2025-05-25 10:42:20.603532,0 days 00:00:06.085219,Adadelta,0.0016695240813943562,2.6992138249553195,,,,,,7,0.04225902607719045,,,,PRUNED
332,332,27.083333333333332,2025-05-25 10:42:20.639960,2025-05-25 10:42:26.682451,0 days 00:00:06.042491,AdamW,0.33082723289378735,,,2.976452146358779e-05,,,,6,,,0.002735391632643614,,PRUNED
333,333,33.333333333333336,2025-05-25 10:42:26.719496,2025-05-25 10:42:32.705455,0 days 00:00:05.985959,Adam,0.015847450566207656,,0.027676024084304557,,,,,1,,2.5733808898660078,,,PRUNED
334,334,33.333333333333336,2025-05-25 10:42:32.744613,2025-05-25 10:42:38.749663,0 days 00:00:06.005050,AdamW,0.39633853718704803,,,6.925637644002409e-05,,,,8,,,0.004867926909974694,,PRUNED
335,335,37.5,2025-05-25 10:42:38.787924,2025-05-25 10:42:44.832769,0 days 00:00:06.044845,AdamW,0.2685646325792952,,,1.6720272310229574e-05,,,,4,,,0.006906667754590457,,PRUNED
336,336,35.416666666666664,2025-05-25 10:42:44.870801,2025-05-25 10:42:50.874752,0 days 00:00:06.003951,AdamW,0.4262780323108228,,,5.1609579053689174e-05,,,,0,,,0.0017678152463176486,,PRUNED
337,337,33.333333333333336,2025-05-25 10:42:50.912742,2025-05-25 10:42:56.961828,0 days 00:00:06.049086,AdamW,0.38310980535373873,,,2.517356378575461e-05,,,,2,,,0.008179525926859504,,PRUNED
338,338,33.333333333333336,2025-05-25 10:42:57.000413,2025-05-25 10:43:03.027575,0 days 00:00:06.027162,AdamW,0.23644548647947725,,,0.04344685227535544,,,,10,,,0.0007338558112817921,,PRUNED
339,339,,2025-05-25 10:43:03.067450,2025-05-25 10:43:08.282629,0 days 00:00:05.215179,SGD,0.2516457154967044,,,,0.089209359796022,98.54452158992967,True,12,,,,24.610928549151858,PRUNED
340,340,39.583333333333336,2025-05-25 10:43:08.320798,2025-05-25 10:43:14.332335,0 days 00:00:06.011537,AdamW,0.2818112568846061,,,1.3216339876996181e-05,,,,11,,,0.0019118708048838755,,PRUNED
341,341,31.25,2025-05-25 10:43:14.369384,2025-05-25 10:43:20.380998,0 days 00:00:06.011614,AdamW,0.3064353277504529,,,0.00010422195840376816,,,,6,,,0.005532497650788512,,PRUNED
342,342,33.333333333333336,2025-05-25 10:43:20.418622,2025-05-25 10:43:31.726550,0 days 00:00:11.307928,Adam,0.34060545222839506,,0.00023645635752732924,,,,,5,,20.361714490778574,,,PRUNED
343,343,50.0,2025-05-25 10:43:31.764034,2025-05-25 10:43:42.896370,0 days 00:00:11.132336,AdamW,0.03024263288068257,,,2.0548552863381317e-05,,,,9,,,0.002345534304069382,,COMPLETE
344,344,41.666666666666664,2025-05-25 10:43:42.949803,2025-05-25 10:43:48.965782,0 days 00:00:06.015979,AdamW,0.07604034239729437,,,3.479262372859436e-05,,,,2,,,0.002109657687635989,,PRUNED
345,345,31.25,2025-05-25 10:43:49.004758,2025-05-25 10:43:55.059046,0 days 00:00:06.054288,AdamW,0.35804205329406913,,,1.0412052136070256e-05,,,,0,,,0.0031347056236169083,,PRUNED
346,346,47.916666666666664,2025-05-25 10:43:55.095834,2025-05-25 10:44:04.229556,0 days 00:00:09.133722,AdamW,0.3177049702066897,,,1.6038614968739196e-05,,,,4,,,0.004464801299146238,,PRUNED
347,347,43.75,2025-05-25 10:44:04.266759,2025-05-25 10:44:10.255459,0 days 00:00:05.988700,AdamW,0.2626848219872165,,,1.9303628837120096e-05,,,,6,,,0.002602226404808784,,PRUNED
348,348,35.416666666666664,2025-05-25 10:44:10.292272,2025-05-25 10:44:16.315737,0 days 00:00:06.023465,AdamW,0.014151510037839807,,,8.069891069296091e-05,,,,0,,,0.003925159234410484,,PRUNED
349,349,41.666666666666664,2025-05-25 10:44:16.354640,2025-05-25 10:44:22.434064,0 days 00:00:06.079424,AdamW,0.24242184105006806,,,2.5149423869819993e-05,,,,1,,,0.002326936368703342,,PRUNED
350,350,39.583333333333336,2025-05-25 10:44:22.473886,2025-05-25 10:44:28.454513,0 days 00:00:05.980627,AdamW,0.0425078802243945,,,4.2109135610311615e-05,,,,7,,,0.008708123463075335,,PRUNED
351,351,33.333333333333336,2025-05-25 10:44:28.492062,2025-05-25 10:44:34.507070,0 days 00:00:06.015008,Adam,0.296220683999682,,0.00046340571753339117,,,,,5,,0.08531292284256857,,,PRUNED
352,352,35.416666666666664,2025-05-25 10:44:34.545320,2025-05-25 10:44:40.634881,0 days 00:00:06.089561,AdamW,0.27407690726172346,,,1.3857814468800567e-05,,,,8,,,0.0019433689673529363,,PRUNED
353,353,37.5,2025-05-25 10:44:40.672012,2025-05-25 10:44:46.711392,0 days 00:00:06.039380,AdamW,0.438162724890198,,,3.144710833218329e-05,,,,4,,,0.0016292572629549402,,PRUNED
354,354,43.75,2025-05-25 10:44:46.750261,2025-05-25 10:44:55.935631,0 days 00:00:09.185370,AdamW,0.258436140796221,,,5.980041714163194e-05,,,,3,,,0.0028555248675626666,,PRUNED
355,355,39.583333333333336,2025-05-25 10:44:55.973574,2025-05-25 10:45:01.972933,0 days 00:00:05.999359,AdamW,0.05461227618706527,,,2.0759330240402843e-05,,,,0,,,0.000814754063427931,,PRUNED
356,356,37.5,2025-05-25 10:45:02.010391,2025-05-25 10:45:07.996954,0 days 00:00:05.986563,AdamW,0.28731746950829334,,,1.4792222428490807e-05,,,,13,,,0.006406081758784111,,PRUNED
357,357,33.333333333333336,2025-05-25 10:45:08.035023,2025-05-25 10:45:14.089258,0 days 00:00:06.054235,AdamW,0.2265931485080156,,,0.0053290707944878574,,,,1,,,0.0006238602473508203,,PRUNED
358,358,31.25,2025-05-25 10:45:14.128153,2025-05-25 10:45:20.153900,0 days 00:00:06.025747,AdamW,0.0012921787122343494,,,4.858383496903338e-05,,,,6,,,0.0021952519022662297,,PRUNED
359,359,33.333333333333336,2025-05-25 10:45:20.192933,2025-05-25 10:45:26.226201,0 days 00:00:06.033268,Adam,0.022332555985951616,,8.32320653908278e-05,,,,,4,,83.59926644042068,,,PRUNED
360,360,33.333333333333336,2025-05-25 10:45:26.265354,2025-05-25 10:45:30.121793,0 days 00:00:03.856439,Adadelta,0.3704194271647683,0.059446231497180646,,,,,,7,16.696617566520473,,,,PRUNED
361,361,33.333333333333336,2025-05-25 10:45:30.149532,2025-05-25 10:45:35.377585,0 days 00:00:05.228053,AdamW,0.25040198026458604,,,1.0157153373235812e-05,,,,5,,,0.0035611384633884,,PRUNED
362,362,41.666666666666664,2025-05-25 10:45:35.414601,2025-05-25 10:45:41.437310,0 days 00:00:06.022709,AdamW,0.18414542090228272,,,2.7293304707628244e-05,,,,2,,,0.0017606104132341061,,PRUNED
363,363,,2025-05-25 10:45:41.476311,2025-05-25 10:45:46.901564,0 days 00:00:05.425253,SGD,0.49939576484995507,,,,6.246639291750548e-05,41.596429550308535,False,1,,,,0.07490814834054763,PRUNED
364,364,35.416666666666664,2025-05-25 10:45:46.938197,2025-05-25 10:45:52.693041,0 days 00:00:05.754844,AdamW,0.3525970616024325,,,1.7736818998358e-05,,,,0,,,0.0024830310265005436,,PRUNED
365,365,37.5,2025-05-25 10:45:52.728256,2025-05-25 10:45:55.621782,0 days 00:00:02.893526,AdamW,0.2647027267417251,,,0.0011953186507090534,,,,11,,,0.0013894091784356969,,PRUNED
366,366,31.25,2025-05-25 10:45:55.649181,2025-05-25 10:45:59.388121,0 days 00:00:03.738940,AdamW,0.32304607837054655,,,1.2619342825722633e-05,,,,9,,,0.0009752400571632,,PRUNED
367,367,33.333333333333336,2025-05-25 10:45:59.424538,2025-05-25 10:46:05.439935,0 days 00:00:06.015397,AdamW,0.45736285345045163,,,3.5217404130938246e-05,,,,6,,,0.0052859616498883485,,PRUNED
368,368,41.666666666666664,2025-05-25 10:46:05.478767,2025-05-25 10:46:11.500371,0 days 00:00:06.021604,AdamW,0.30529861644106043,,,2.3087707013345236e-05,,,,5,,,0.0020473052003232464,,PRUNED
369,369,39.583333333333336,2025-05-25 10:46:11.539393,2025-05-25 10:46:17.581137,0 days 00:00:06.041744,AdamW,0.4160198000458987,,,1.6519575425207367e-05,,,,4,,,0.007633772888628086,,PRUNED
370,370,56.25,2025-05-25 10:46:17.619915,2025-05-25 10:46:28.846267,0 days 00:00:11.226352,Adam,0.009238500918641255,,3.3166957256015476e-05,,,,,10,,0.32327032058950683,,,COMPLETE
371,371,33.333333333333336,2025-05-25 10:46:28.900997,2025-05-25 10:46:34.923997,0 days 00:00:06.023000,Adam,0.014039522994201557,,3.449309192846652e-05,,,,,10,,0.3136680829453039,,,PRUNED
372,372,29.166666666666668,2025-05-25 10:46:34.962380,2025-05-25 10:46:41.037762,0 days 00:00:06.075382,Adam,0.00764071579502371,,1.4090485759457808e-05,,,,,11,,0.6929210658097077,,,PRUNED
373,373,27.083333333333332,2025-05-25 10:46:41.078928,2025-05-25 10:46:47.056601,0 days 00:00:05.977673,Adam,0.02891989561312742,,2.401507390572619e-05,,,,,10,,0.14034192438713913,,,PRUNED
