,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
248,248,43.75,2025-05-25 22:06:31.717685,2025-05-25 22:06:40.471241,0 days 00:00:08.753556,AdamW,0.21804970665856455,,,0.00021971975120258923,,,,0,,,0.0015367909852378263,,PRUNED
249,249,41.666666666666664,2025-05-25 22:06:40.524145,2025-05-25 22:06:49.016103,0 days 00:00:08.491958,AdamW,0.20039572182181647,,,0.00035187842267036943,,,,2,,,0.0011128154043601134,,PRUNED
250,250,33.333333333333336,2025-05-25 22:06:49.048171,2025-05-25 22:06:57.824271,0 days 00:00:08.776100,AdamW,0.19603537990630301,,,0.09394932740238632,,,,1,,,0.001298057182106545,,PRUNED
251,251,39.583333333333336,2025-05-25 22:06:57.877286,2025-05-25 22:07:06.136868,0 days 00:00:08.259582,AdamW,0.2704650888659799,,,0.00015712393019888502,,,,1,,,0.001175382573971952,,PRUNED
252,252,,2025-05-25 22:07:06.190498,2025-05-25 22:07:14.592156,0 days 00:00:08.401658,SGD,0.2577044695299772,,,,5.578692059729719e-05,19.0256549228415,False,1,,,,8.660514584217427,PRUNED
253,253,33.333333333333336,2025-05-25 22:07:14.624317,2025-05-25 22:07:23.395187,0 days 00:00:08.770870,AdamW,0.09872008755863321,,,0.0002524555166435175,,,,2,,,0.0006030008101690227,,PRUNED
254,254,33.333333333333336,2025-05-25 22:07:23.449090,2025-05-25 22:07:32.006651,0 days 00:00:08.557561,AdamW,0.24148564566361586,,,0.0002791828516258558,,,,3,,,0.0009559472122313481,,PRUNED
255,255,33.333333333333336,2025-05-25 22:07:32.038227,2025-05-25 22:07:40.632494,0 days 00:00:08.594267,Adadelta,0.19140717390220546,0.7010113357648827,,,,,,2,1.9688754972380198,,,,PRUNED
256,256,39.583333333333336,2025-05-25 22:07:40.684568,2025-05-25 22:08:06.199169,0 days 00:00:25.514601,AdamW,0.20807194489719558,,,0.0007822660230128814,,,,1,,,0.0005150958902187857,,COMPLETE
257,257,33.333333333333336,2025-05-25 22:08:06.247175,2025-05-25 22:08:14.573762,0 days 00:00:08.326587,Adam,0.17664989165958112,,0.000784258824276527,,,,,2,,92.00111707495151,,,PRUNED
258,258,62.5,2025-05-25 22:08:14.628070,2025-05-25 22:08:40.570601,0 days 00:00:25.942531,AdamW,0.1505591785598959,,,0.00046415460772104714,,,,1,,,0.0014245922599499666,,COMPLETE
259,259,39.583333333333336,2025-05-25 22:08:40.618762,2025-05-25 22:08:49.083406,0 days 00:00:08.464644,AdamW,0.14947171051789263,,,0.00061989616414592,,,,1,,,0.0014517168142732558,,PRUNED
260,260,41.666666666666664,2025-05-25 22:08:49.139582,2025-05-25 22:08:57.763622,0 days 00:00:08.624040,AdamW,0.23162917574842046,,,0.00045821044270713784,,,,1,,,0.001379510591163709,,PRUNED
261,261,35.416666666666664,2025-05-25 22:08:57.816566,2025-05-25 22:09:06.606932,0 days 00:00:08.790366,AdamW,0.18515965809296006,,,0.0003586803152420527,,,,0,,,0.0010718545453858542,,PRUNED
262,262,37.5,2025-05-25 22:09:06.661089,2025-05-25 22:09:15.244393,0 days 00:00:08.583304,AdamW,0.1691318411074599,,,0.000473161067576241,,,,1,,,0.0016469701235450904,,PRUNED
263,263,41.666666666666664,2025-05-25 22:09:15.305158,2025-05-25 22:09:23.510550,0 days 00:00:08.205392,AdamW,0.25184662467023466,,,0.000382086978030144,,,,1,,,0.001221116673644502,,PRUNED
264,264,33.333333333333336,2025-05-25 22:09:23.563707,2025-05-25 22:09:32.200799,0 days 00:00:08.637092,AdamW,0.05539867983193586,,,0.0005547020987802331,,,,1,,,0.0008782101854246916,,PRUNED
265,265,,2025-05-25 22:09:32.338345,2025-05-25 22:09:39.778186,0 days 00:00:07.439841,SGD,0.28595003742412567,,,,0.004071559162036589,32.99701321339327,True,1,,,,0.023176142850859584,PRUNED
266,266,33.333333333333336,2025-05-25 22:09:39.809994,2025-05-25 22:09:48.415043,0 days 00:00:08.605049,AdamW,0.1501128193762139,,,0.0003078666152231785,,,,1,,,0.00020563837164261004,,PRUNED
267,267,39.583333333333336,2025-05-25 22:09:48.464541,2025-05-25 22:09:56.771784,0 days 00:00:08.307243,AdamW,0.2706517619560447,,,0.0006743455055179705,,,,0,,,0.0010189978378227066,,PRUNED
268,268,43.75,2025-05-25 22:09:56.824623,2025-05-25 22:10:05.196375,0 days 00:00:08.371752,AdamW,0.19792849379896638,,,0.0004099977975063698,,,,2,,,0.0007226859531639539,,PRUNED
269,269,47.916666666666664,2025-05-25 22:10:05.252556,2025-05-25 22:10:14.072494,0 days 00:00:08.819938,AdamW,0.15931026218923885,,,0.00031129849217892896,,,,1,,,0.0011255071990602624,,PRUNED
270,270,22.916666666666668,2025-05-25 22:10:14.125406,2025-05-25 22:10:22.895610,0 days 00:00:08.770204,Adam,0.14005587770511158,,7.213370145787153e-05,,,,,1,,1.9885600338962035,,,PRUNED
271,271,35.416666666666664,2025-05-25 22:10:22.954976,2025-05-25 22:10:31.595986,0 days 00:00:08.641010,AdamW,0.17885431987089306,,,0.0002457900487143028,,,,1,,,0.001359598898290562,,PRUNED
272,272,45.833333333333336,2025-05-25 22:10:31.645293,2025-05-25 22:10:57.005122,0 days 00:00:25.359829,AdamW,0.4153173281713172,,,0.0005036284759797448,,,,2,,,0.000978427667439639,,COMPLETE
273,273,37.5,2025-05-25 22:10:57.051329,2025-05-25 22:11:04.939398,0 days 00:00:07.888069,AdamW,0.11072246431435463,,,0.0003290300945323851,,,,7,,,0.0008600137097794181,,PRUNED
274,274,39.583333333333336,2025-05-25 22:11:04.972739,2025-05-25 22:11:13.647530,0 days 00:00:08.674791,AdamW,0.26216665396059935,,,0.00020826247565243348,,,,1,,,0.0006562006288052066,,PRUNED
275,275,41.666666666666664,2025-05-25 22:11:13.702419,2025-05-25 22:11:23.237732,0 days 00:00:09.535313,AdamW,0.2436311944097603,,,0.0004310179685251259,,,,1,,,0.0007433364197217502,,PRUNED
276,276,33.333333333333336,2025-05-25 22:11:23.269942,2025-05-25 22:11:32.558518,0 days 00:00:09.288576,AdamW,0.16649322513228393,,,0.06472022619590327,,,,2,,,0.0012086337451415407,,PRUNED
277,277,45.833333333333336,2025-05-25 22:11:32.607621,2025-05-25 22:11:41.263273,0 days 00:00:08.655652,AdamW,0.22396566421164463,,,0.00027914013672498684,,,,1,,,0.0009178053969191815,,PRUNED
278,278,,2025-05-25 22:11:41.317931,2025-05-25 22:11:50.013581,0 days 00:00:08.695650,SGD,0.2047767393878672,,,,0.0007556731324163945,13.010669561605916,True,0,,,,0.12404337592269839,PRUNED
279,279,43.75,2025-05-25 22:11:50.047382,2025-05-25 22:12:16.013513,0 days 00:00:25.966131,AdamW,0.27765652938696933,,,0.0003571557674565418,,,,4,,,0.0014783072909142893,,COMPLETE
280,280,43.75,2025-05-25 22:12:16.060878,2025-05-25 22:12:25.266245,0 days 00:00:09.205367,AdamW,0.18820452175841504,,,0.0001329597095242356,,,,1,,,0.0008031640544918948,,PRUNED
281,281,33.333333333333336,2025-05-25 22:12:25.299705,2025-05-25 22:12:33.704003,0 days 00:00:08.404298,Adadelta,0.2929377783262939,19.794764365255638,,,,,,2,0.18752171436388032,,,,PRUNED
282,282,41.666666666666664,2025-05-25 22:12:33.757214,2025-05-25 22:12:43.247103,0 days 00:00:09.489889,AdamW,0.1510900174800602,,,0.0001717078937080156,,,,1,,,0.001804261121266601,,PRUNED
283,283,33.333333333333336,2025-05-25 22:12:43.301369,2025-05-25 22:12:52.558742,0 days 00:00:09.257373,AdamW,0.17468556062760013,,,0.00023764087037240537,,,,2,,,0.0009928998356102583,,PRUNED
284,284,33.333333333333336,2025-05-25 22:12:52.608828,2025-05-25 22:13:00.915949,0 days 00:00:08.307121,AdamW,0.14235599547773106,,,0.0006145180595926227,,,,1,,,0.0011281260235164114,,PRUNED
285,285,56.25,2025-05-25 22:13:00.971218,2025-05-25 22:13:28.132124,0 days 00:00:27.160906,Adam,0.21512687958900528,,0.00023207061396776128,,,,,1,,0.03056835475888199,,,COMPLETE
286,286,37.5,2025-05-25 22:13:28.262226,2025-05-25 22:13:37.779106,0 days 00:00:09.516880,Adam,0.23123234599477824,,0.0002491530598651761,,,,,1,,0.04991467668118105,,,PRUNED
287,287,41.666666666666664,2025-05-25 22:13:37.831951,2025-05-25 22:13:47.104590,0 days 00:00:09.272639,Adam,0.20755329810769482,,7.76104446733113e-05,,,,,1,,0.020759182222981957,,,PRUNED
288,288,35.416666666666664,2025-05-25 22:13:47.154153,2025-05-25 22:13:55.714658,0 days 00:00:08.560505,Adam,0.1959964106141153,,0.00011844124262101635,,,,,1,,0.6175448024224781,,,PRUNED
289,289,22.916666666666668,2025-05-25 22:13:55.770193,2025-05-25 22:14:04.850631,0 days 00:00:09.080438,Adam,0.22508881479784343,,2.761127925440883e-05,,,,,0,,0.2575893325949274,,,PRUNED
290,290,39.583333333333336,2025-05-25 22:14:04.903566,2025-05-25 22:14:14.302826,0 days 00:00:09.399260,Adam,0.21608317178206068,,0.0011820750413804443,,,,,1,,0.010203783891134778,,,PRUNED
291,291,37.5,2025-05-25 22:14:14.353657,2025-05-25 22:14:23.039948,0 days 00:00:08.686291,Adam,0.25600148633299774,,0.00033682847126122623,,,,,1,,0.08331008119025275,,,PRUNED
292,292,39.583333333333336,2025-05-25 22:14:23.095654,2025-05-25 22:14:31.843933,0 days 00:00:08.748279,AdamW,0.24923631604896912,,,0.000925582274044878,,,,2,,,0.0008929585689179621,,PRUNED
293,293,,2025-05-25 22:14:31.899614,2025-05-25 22:14:40.094515,0 days 00:00:08.194901,SGD,0.2152296869538013,,,,0.031683986927584444,31.05754605476977,False,1,,,,0.8647983450426711,PRUNED
294,294,31.25,2025-05-25 22:14:40.127423,2025-05-25 22:14:49.132470,0 days 00:00:09.005047,AdamW,0.2353784962998956,,,9.400138757481985e-05,,,,1,,,0.00127051910353228,,PRUNED
295,295,33.333333333333336,2025-05-25 22:14:49.187002,2025-05-25 22:14:57.237130,0 days 00:00:08.050128,AdamW,0.19014324156774096,,,0.00020360541001283248,,,,5,,,0.0010625874376988587,,PRUNED
296,296,43.75,2025-05-25 22:14:57.288787,2025-05-25 22:15:06.648094,0 days 00:00:09.359307,AdamW,0.15736622210473544,,,0.0005417138914193142,,,,1,,,0.0003942518577130998,,PRUNED
297,297,35.416666666666664,2025-05-25 22:15:06.700227,2025-05-25 22:15:14.274205,0 days 00:00:07.573978,Adam,0.20097318874388514,,0.0005369018490737844,,,,,8,,1.4872730188247019,,,PRUNED
298,298,60.416666666666664,2025-05-25 22:15:14.319940,2025-05-25 22:15:40.265962,0 days 00:00:25.946022,AdamW,0.17762167273594995,,,0.0004392178429624576,,,,1,,,0.0015813363547332658,,COMPLETE
299,299,50.0,2025-05-25 22:15:40.315562,2025-05-25 22:16:06.894995,0 days 00:00:26.579433,AdamW,0.1810617616985774,,,0.0004391565248451781,,,,1,,,0.0016340342840832178,,COMPLETE
300,300,39.583333333333336,2025-05-25 22:16:06.945369,2025-05-25 22:16:15.830080,0 days 00:00:08.884711,AdamW,0.48115052760192295,,,0.0006911339275773475,,,,1,,,0.0014338405848364623,,PRUNED
301,301,50.0,2025-05-25 22:16:15.865009,2025-05-25 22:16:42.629359,0 days 00:00:26.764350,AdamW,0.33941960976154756,,,0.0002814774446116525,,,,0,,,0.0020418319308229778,,PRUNED
302,302,58.333333333333336,2025-05-25 22:16:42.674355,2025-05-25 22:17:09.442549,0 days 00:00:26.768194,AdamW,0.17271032812120185,,,0.00038549517462166074,,,,1,,,0.00501388762535924,,COMPLETE
303,303,50.0,2025-05-25 22:17:09.490726,2025-05-25 22:17:35.882040,0 days 00:00:26.391314,AdamW,0.16576868066556083,,,0.00038633934839567416,,,,1,,,0.004461348086575384,,COMPLETE
304,304,41.666666666666664,2025-05-25 22:17:35.929611,2025-05-25 22:17:45.013166,0 days 00:00:09.083555,AdamW,0.17012824124563297,,,0.0004967123399916229,,,,1,,,0.003362930092106873,,PRUNED
305,305,39.583333333333336,2025-05-25 22:17:45.062657,2025-05-25 22:17:53.786158,0 days 00:00:08.723501,AdamW,0.18043979499620427,,,0.0003329929584775802,,,,1,,,0.0008553539897974413,,PRUNED
306,306,37.5,2025-05-25 22:17:53.841288,2025-05-25 22:18:02.567351,0 days 00:00:08.726063,AdamW,0.15626250120181087,,,0.00041631655728719097,,,,1,,,0.007601116514092257,,PRUNED
307,307,39.583333333333336,2025-05-25 22:18:02.626225,2025-05-25 22:18:11.808055,0 days 00:00:09.181830,AdamW,0.17461647031279703,,,0.00024692340309731076,,,,1,,,0.002807066277083803,,PRUNED
308,308,41.666666666666664,2025-05-25 22:18:11.860807,2025-05-25 22:18:21.408446,0 days 00:00:09.547639,AdamW,0.19005135777077922,,,0.000543331766106534,,,,0,,,0.0009549123357751631,,PRUNED
309,309,39.583333333333336,2025-05-25 22:18:21.457395,2025-05-25 22:18:29.915387,0 days 00:00:08.457992,AdamW,0.1656346585238346,,,0.00036178068337731483,,,,1,,,0.0007952618466699977,,PRUNED
310,310,41.666666666666664,2025-05-25 22:18:29.949031,2025-05-25 22:18:38.746018,0 days 00:00:08.796987,AdamW,0.13977201838712852,,,0.00029289369367649636,,,,1,,,0.000728915887405692,,PRUNED
311,311,35.416666666666664,2025-05-25 22:18:38.801948,2025-05-25 22:18:47.949820,0 days 00:00:09.147872,AdamW,0.18217574845479875,,,0.0004553608157926693,,,,1,,,0.0010456892615150638,,PRUNED
312,312,31.25,2025-05-25 22:18:48.003255,2025-05-25 22:18:57.193475,0 days 00:00:09.190220,AdamW,0.14881010150384358,,,0.00016135092648943443,,,,1,,,0.0002810773248546449,,PRUNED
313,313,54.166666666666664,2025-05-25 22:18:57.247810,2025-05-25 22:19:23.216682,0 days 00:00:25.968872,AdamW,0.1660316958567978,,,0.00020886055453497897,,,,0,,,0.001294204079077405,,COMPLETE
314,314,33.333333333333336,2025-05-25 22:19:23.266189,2025-05-25 22:19:32.130662,0 days 00:00:08.864473,AdamW,0.15804746254483484,,,0.0016785184148387024,,,,1,,,0.004839268288957096,,PRUNED
315,315,33.333333333333336,2025-05-25 22:19:32.185465,2025-05-25 22:19:41.706627,0 days 00:00:09.521162,AdamW,0.1922044594052702,,,0.0002732653616784777,,,,1,,,0.008893283391483157,,PRUNED
316,316,39.583333333333336,2025-05-25 22:19:41.739145,2025-05-25 22:19:50.961825,0 days 00:00:09.222680,Adadelta,0.17604518833977537,0.06508462240613429,,,,,,1,0.033296512633232925,,,,PRUNED
317,317,27.083333333333332,2025-05-25 22:19:51.011350,2025-05-25 22:19:59.492992,0 days 00:00:08.481642,AdamW,0.13254192137802911,,,0.0003671507524907479,,,,1,,,0.00013122040607041957,,PRUNED
318,318,39.583333333333336,2025-05-25 22:19:59.548191,2025-05-25 22:20:08.105445,0 days 00:00:08.557254,AdamW,0.14928137906719768,,,0.0008085620172126653,,,,1,,,0.0011605855937822645,,PRUNED
319,319,39.583333333333336,2025-05-25 22:20:08.161822,2025-05-25 22:20:17.316448,0 days 00:00:09.154626,AdamW,0.18485840740818268,,,0.0005646855380715607,,,,2,,,0.0009146513296221457,,PRUNED
320,320,39.583333333333336,2025-05-25 22:20:17.375660,2025-05-25 22:20:26.368800,0 days 00:00:08.993140,AdamW,0.2012677012049972,,,0.0004460007328880248,,,,0,,,0.006730168607965222,,PRUNED
321,321,56.25,2025-05-25 22:20:26.400780,2025-05-25 22:20:52.165338,0 days 00:00:25.764558,AdamW,0.161091167854281,,,0.00032168019868990066,,,,1,,,0.0008071351929549714,,COMPLETE
322,322,39.583333333333336,2025-05-25 22:20:52.211312,2025-05-25 22:21:00.767510,0 days 00:00:08.556198,AdamW,0.17718402294576155,,,0.000248504405649698,,,,1,,,0.00255138222332337,,PRUNED
323,323,47.916666666666664,2025-05-25 22:21:00.821839,2025-05-25 22:21:09.641047,0 days 00:00:08.819208,AdamW,0.2667310567477108,,,0.00020289036192117023,,,,2,,,0.003891268961325962,,PRUNED
324,324,37.5,2025-05-25 22:21:09.696653,2025-05-25 22:21:18.928939,0 days 00:00:09.232286,AdamW,0.1234008378413748,,,0.00040456635404203774,,,,1,,,0.0006871185877618074,,PRUNED
325,325,60.416666666666664,2025-05-25 22:21:18.961782,2025-05-25 22:21:45.314807,0 days 00:00:26.353025,AdamW,0.17208063542619542,,,0.00013655107210090657,,,,1,,,0.0010056855309143883,,COMPLETE
326,326,33.333333333333336,2025-05-25 22:21:45.363029,2025-05-25 22:21:54.383383,0 days 00:00:09.020354,AdamW,0.16342928727244174,,,0.0001046450784051809,,,,1,,,0.0010141326000351035,,PRUNED
327,327,39.583333333333336,2025-05-25 22:21:54.434429,2025-05-25 22:22:02.836611,0 days 00:00:08.402182,AdamW,0.17369970023058648,,,0.00013221376642032125,,,,1,,,0.0011222706901120216,,PRUNED
328,328,35.416666666666664,2025-05-25 22:22:02.891648,2025-05-25 22:22:11.761926,0 days 00:00:08.870278,AdamW,0.18720522800896,,,0.000169624468771984,,,,1,,,0.0012227779741889595,,PRUNED
329,329,39.583333333333336,2025-05-25 22:22:11.797010,2025-05-25 22:22:21.010892,0 days 00:00:09.213882,AdamW,0.17075612313627175,,,0.00033039828885527767,,,,1,,,0.00998987768236068,,PRUNED
330,330,33.333333333333336,2025-05-25 22:22:21.046607,2025-05-25 22:22:30.176614,0 days 00:00:09.130007,AdamW,0.13773136420355098,,,0.0006828449041868936,,,,1,,,0.001374252126157696,,PRUNED
331,331,27.083333333333332,2025-05-25 22:22:30.230775,2025-05-25 22:22:38.637905,0 days 00:00:08.407130,AdamW,0.37635397632448414,,,0.00012126055064626651,,,,1,,,0.0010037377393097284,,PRUNED
332,332,39.583333333333336,2025-05-25 22:22:38.693037,2025-05-25 22:23:05.572895,0 days 00:00:26.879858,AdamW,0.15677477185014807,,,0.000506020870987582,,,,1,,,0.0009093115122550698,,COMPLETE
333,333,37.5,2025-05-25 22:23:05.622112,2025-05-25 22:23:32.425095,0 days 00:00:26.802983,AdamW,0.1946269028890476,,,0.0005943570391376264,,,,0,,,0.001107776575713679,,COMPLETE
334,334,35.416666666666664,2025-05-25 22:23:32.475619,2025-05-25 22:23:41.919848,0 days 00:00:09.444229,AdamW,0.15148665592948915,,,0.00039513456757457913,,,,1,,,0.0004304015416992147,,PRUNED
335,335,31.25,2025-05-25 22:23:41.973119,2025-05-25 22:23:51.303580,0 days 00:00:09.330461,AdamW,0.18512747496541887,,,7.873999259138111e-05,,,,1,,,0.0006122741894719427,,PRUNED
336,336,43.75,2025-05-25 22:23:51.337768,2025-05-25 22:23:59.746401,0 days 00:00:08.408633,AdamW,0.1715881799670008,,,0.0001422164391762993,,,,2,,,0.0015160361840646812,,PRUNED
337,337,41.666666666666664,2025-05-25 22:23:59.801288,2025-05-25 22:24:09.011738,0 days 00:00:09.210450,AdamW,0.3287534944231618,,,0.0002746687704993299,,,,2,,,0.000992303215232304,,PRUNED
338,338,33.333333333333336,2025-05-25 22:24:09.064872,2025-05-25 22:24:18.256154,0 days 00:00:09.191282,Adadelta,0.14734766195565954,5.0585950123858625,,,,,,1,1.3513713310312037,,,,PRUNED
339,339,33.333333333333336,2025-05-25 22:24:18.305141,2025-05-25 22:24:27.114380,0 days 00:00:08.809239,AdamW,0.20219317557322963,,,0.00047729694760028057,,,,1,,,0.0008906617624186259,,PRUNED
340,340,39.583333333333336,2025-05-25 22:24:27.170250,2025-05-25 22:24:36.058108,0 days 00:00:08.887858,AdamW,0.14007780394444647,,,0.00033216362154337754,,,,0,,,0.0012117167652669915,,PRUNED
341,341,45.833333333333336,2025-05-25 22:24:36.115321,2025-05-25 22:24:45.307693,0 days 00:00:09.192372,AdamW,0.17984534639528826,,,0.00022885143931747145,,,,1,,,0.0007249644404152846,,PRUNED
342,342,39.583333333333336,2025-05-25 22:24:45.357899,2025-05-25 22:24:54.119104,0 days 00:00:08.761205,AdamW,0.1569169146510305,,,0.00017129104371807447,,,,1,,,0.006167228252484595,,PRUNED
343,343,31.25,2025-05-25 22:24:54.176346,2025-05-25 22:25:02.974580,0 days 00:00:08.798234,AdamW,0.30888551320518237,,,0.00042547691722103235,,,,2,,,0.000843531629329335,,PRUNED
344,344,47.916666666666664,2025-05-25 22:25:03.030803,2025-05-25 22:25:12.115339,0 days 00:00:09.084536,AdamW,0.4368370301780651,,,0.00030488092557386033,,,,4,,,0.0022531500099624555,,PRUNED
345,345,37.5,2025-05-25 22:25:12.149229,2025-05-25 22:25:21.011462,0 days 00:00:08.862233,AdamW,0.17011359567344186,,,0.0006133932373670521,,,,2,,,0.001081622105671754,,PRUNED
346,346,43.75,2025-05-25 22:25:21.067168,2025-05-25 22:25:29.851564,0 days 00:00:08.784396,AdamW,0.19131853196787776,,,0.00037508792159754933,,,,1,,,0.0005256469120306523,,PRUNED
347,347,37.5,2025-05-25 22:25:29.907992,2025-05-25 22:25:39.113831,0 days 00:00:09.205839,AdamW,0.2809618092772543,,,0.00019506194248752293,,,,1,,,0.0013355143027229035,,PRUNED
348,348,33.333333333333336,2025-05-25 22:25:39.166874,2025-05-25 22:25:48.203426,0 days 00:00:09.036552,AdamW,0.41084250023529034,,,0.000767216175910462,,,,1,,,0.0009575332069699338,,PRUNED
349,349,31.25,2025-05-25 22:25:48.259476,2025-05-25 22:25:56.818582,0 days 00:00:08.559106,AdamW,0.1291794433603515,,,0.000536543395734972,,,,2,,,0.0016979204677841355,,PRUNED
350,350,35.416666666666664,2025-05-25 22:25:56.852906,2025-05-25 22:26:05.850868,0 days 00:00:08.997962,AdamW,0.16434297332320383,,,0.0002812514787400555,,,,0,,,0.0007666507310604878,,PRUNED
351,351,37.5,2025-05-25 22:26:05.905252,2025-05-25 22:26:14.233256,0 days 00:00:08.328004,AdamW,0.18322826756124072,,,0.0004426690043826396,,,,6,,,0.0004796664556187138,,PRUNED
352,352,41.666666666666664,2025-05-25 22:26:14.279512,2025-05-25 22:26:22.569609,0 days 00:00:08.290097,AdamW,0.20429695482720334,,,0.0002466825010046238,,,,1,,,0.0006364646998559863,,PRUNED
353,353,39.583333333333336,2025-05-25 22:26:22.624717,2025-05-25 22:26:31.633727,0 days 00:00:09.009010,AdamW,0.19608023520996795,,,0.00034813694882079784,,,,1,,,0.0010534656740068006,,PRUNED
354,354,37.5,2025-05-25 22:26:31.690795,2025-05-25 22:26:40.716063,0 days 00:00:09.025268,AdamW,0.1473391501669801,,,0.00015825770883049145,,,,1,,,0.00087640438043922,,PRUNED
355,355,35.416666666666664,2025-05-25 22:26:40.750196,2025-05-25 22:26:49.600254,0 days 00:00:08.850058,AdamW,0.16187027667427806,,,0.0002177694873964943,,,,1,,,0.0005652571892728345,,PRUNED
356,356,39.583333333333336,2025-05-25 22:26:49.655579,2025-05-25 22:26:58.055610,0 days 00:00:08.400031,AdamW,0.26272946377193823,,,0.0005203593683223802,,,,1,,,0.0030266103363535846,,PRUNED
357,357,47.916666666666664,2025-05-25 22:26:58.110837,2025-05-25 22:27:07.426982,0 days 00:00:09.316145,AdamW,0.17520328940269247,,,0.00030358578119874007,,,,1,,,0.0012225949137419467,,PRUNED
358,358,45.833333333333336,2025-05-25 22:27:07.480448,2025-05-25 22:27:16.587200,0 days 00:00:09.106752,AdamW,0.13438656728658868,,,0.0003934954035591591,,,,0,,,0.0008125096014714526,,PRUNED
359,359,41.666666666666664,2025-05-25 22:27:16.637156,2025-05-25 22:27:24.984242,0 days 00:00:08.347086,AdamW,0.18427848509853173,,,0.0002624319951200735,,,,2,,,0.0009695179799557131,,PRUNED
360,360,33.333333333333336,2025-05-25 22:27:25.018988,2025-05-25 22:27:34.116909,0 days 00:00:09.097921,Adadelta,0.20856385008852812,42.5115610540811,,,,,,1,12.252510435319419,,,,PRUNED
361,361,33.333333333333336,2025-05-25 22:27:34.152068,2025-05-25 22:27:43.215543,0 days 00:00:09.063475,AdamW,0.12326254763312863,,,0.0004662541971689884,,,,1,,,0.0010997448122224364,,PRUNED
362,362,37.5,2025-05-25 22:27:43.269000,2025-05-25 22:27:51.962156,0 days 00:00:08.693156,AdamW,0.4596817587369985,,,0.00011558843215407794,,,,2,,,0.001428660514712742,,PRUNED
363,363,41.666666666666664,2025-05-25 22:27:52.016486,2025-05-25 22:28:00.439173,0 days 00:00:08.422687,AdamW,0.15610352820742956,,,0.00034486169905834443,,,,1,,,0.0006817594077897607,,PRUNED
364,364,35.416666666666664,2025-05-25 22:28:00.494795,2025-05-25 22:28:09.803940,0 days 00:00:09.309145,AdamW,0.1720386602009802,,,0.00020394158767213496,,,,2,,,0.0007663055555150883,,PRUNED
365,365,33.333333333333336,2025-05-25 22:28:09.857182,2025-05-25 22:28:18.982902,0 days 00:00:09.125720,AdamW,0.27650672620062294,,,0.0006532470480948573,,,,1,,,0.0009349799879604034,,PRUNED
366,366,37.5,2025-05-25 22:28:19.033729,2025-05-25 22:28:27.717806,0 days 00:00:08.684077,AdamW,0.2942928577441454,,,0.00014850915789563598,,,,1,,,0.0012806952247332159,,PRUNED
367,367,41.666666666666664,2025-05-25 22:28:27.773854,2025-05-25 22:28:36.665122,0 days 00:00:08.891268,AdamW,0.14273207804744434,,,0.0004084041047048097,,,,1,,,0.0003542119127981324,,PRUNED
368,368,47.916666666666664,2025-05-25 22:28:36.721310,2025-05-25 22:28:45.807483,0 days 00:00:09.086173,AdamW,0.24837434081986104,,,0.0002920248407280414,,,,0,,,0.0011533398419341446,,PRUNED
369,369,31.25,2025-05-25 22:28:45.859104,2025-05-25 22:28:54.740877,0 days 00:00:08.881773,AdamW,0.19490503332364176,,,0.00048790065950557655,,,,2,,,0.0008432407861752707,,PRUNED
370,370,22.916666666666668,2025-05-25 22:28:54.803356,2025-05-25 22:29:02.965037,0 days 00:00:08.161681,AdamW,0.16357504655087754,,,1.3474582839900119e-05,,,,1,,,0.0015791548084798197,,PRUNED
371,371,33.333333333333336,2025-05-25 22:29:03.021048,2025-05-25 22:29:12.162153,0 days 00:00:09.141105,AdamW,0.1790076524861886,,,0.0011118347540805713,,,,1,,,0.0009974751529486083,,PRUNED
372,372,33.333333333333336,2025-05-25 22:29:12.196104,2025-05-25 22:29:21.641710,0 days 00:00:09.445606,AdamW,0.1519688015382934,,,0.007344751477097251,,,,1,,,0.0007340166909058061,,PRUNED
373,373,39.583333333333336,2025-05-25 22:29:21.692258,2025-05-25 22:29:29.940410,0 days 00:00:08.248152,AdamW,0.19163613787675013,,,0.00018187561253929467,,,,5,,,0.0005797983748056871,,PRUNED
374,374,43.75,2025-05-25 22:29:29.975592,2025-05-25 22:29:39.011339,0 days 00:00:09.035747,AdamW,0.25867104581641653,,,0.0003596479361507858,,,,1,,,0.0008841273201511284,,PRUNED
375,375,31.25,2025-05-25 22:29:39.040677,2025-05-25 22:29:48.414063,0 days 00:00:09.373386,AdamW,0.22257264699073506,,,6.129255875038496e-05,,,,1,,,0.0010349211696147403,,PRUNED
376,376,41.666666666666664,2025-05-25 22:29:48.468196,2025-05-25 22:29:57.309543,0 days 00:00:08.841347,AdamW,0.11561381843147858,,,0.00024403260193413162,,,,0,,,0.0006431776995841712,,PRUNED
377,377,39.583333333333336,2025-05-25 22:29:57.365738,2025-05-25 22:30:05.910345,0 days 00:00:08.544607,AdamW,0.16513909678547822,,,0.0005528624719285138,,,,2,,,0.0011831853959367365,,PRUNED
378,378,39.583333333333336,2025-05-25 22:30:05.951596,2025-05-25 22:30:15.239244,0 days 00:00:09.287648,AdamW,0.21196297592091198,,,9.381368031670647e-05,,,,1,,,0.0057017669136233615,,PRUNED
