"angle","trial","accuracy","epoch"
"-10",360,0.505555555555556,1
"-100",360,0.383333333333333,1
"-105",360,0.375,1
"-110",360,0.366666666666667,1
"-115",360,0.361111111111111,1
"-120",360,0.347222222222222,1
"-125",360,0.336111111111111,1
"-130",360,0.325,1
"-135",360,0.325,1
"-140",360,0.319444444444444,1
"-145",360,0.327777777777778,1
"-15",360,0.519444444444444,1
"-150",360,0.338888888888889,1
"-155",360,0.347222222222222,1
"-160",360,0.347222222222222,1
"-165",360,0.361111111111111,1
"-170",360,0.352777777777778,1
"-175",360,0.363888888888889,1
"-180",360,0.375,1
"-20",360,0.536111111111111,1
"-25",360,0.536111111111111,1
"-30",360,0.536111111111111,1
"-35",360,0.547222222222222,1
"-40",360,0.538888888888889,1
"-45",360,0.527777777777778,1
"-5",360,0.491666666666667,1
"-50",360,0.511111111111111,1
"-55",360,0.502777777777778,1
"-60",360,0.480555555555556,1
"-65",360,0.469444444444444,1
"-70",360,0.45,1
"-75",360,0.452777777777778,1
"-80",360,0.438888888888889,1
"-85",360,0.436111111111111,1
"-90",360,0.416666666666667,1
"-95",360,0.402777777777778,1
"0",360,0.497222222222222,1
"10",360,0.5,1
"100",360,0.4,1
"105",360,0.405555555555556,1
"110",360,0.405555555555556,1
"115",360,0.405555555555556,1
"120",360,0.413888888888889,1
"125",360,0.416666666666667,1
"130",360,0.416666666666667,1
"135",360,0.441666666666667,1
"140",360,0.433333333333333,1
"145",360,0.425,1
"15",360,0.502777777777778,1
"150",360,0.413888888888889,1
"155",360,0.402777777777778,1
"160",360,0.380555555555556,1
"165",360,0.380555555555556,1
"170",360,0.369444444444444,1
"175",360,0.377777777777778,1
"180",360,0.375,1
"20",360,0.505555555555556,1
"25",360,0.494444444444444,1
"30",360,0.486111111111111,1
"35",360,0.458333333333333,1
"40",360,0.444444444444444,1
"45",360,0.425,1
"5",360,0.491666666666667,1
"50",360,0.419444444444444,1
"55",360,0.427777777777778,1
"60",360,0.430555555555556,1
"65",360,0.422222222222222,1
"70",360,0.413888888888889,1
"75",360,0.405555555555556,1
"80",360,0.405555555555556,1
"85",360,0.4,1
"90",360,0.402777777777778,1
"95",360,0.402777777777778,1
"-10",360,0.694444444444444,2
"-100",360,0.5,2
"-105",360,0.466666666666667,2
"-110",360,0.447222222222222,2
"-115",360,0.422222222222222,2
"-120",360,0.402777777777778,2
"-125",360,0.4,2
"-130",360,0.4,2
"-135",360,0.394444444444444,2
"-140",360,0.388888888888889,2
"-145",360,0.372222222222222,2
"-15",360,0.711111111111111,2
"-150",360,0.366666666666667,2
"-155",360,0.344444444444444,2
"-160",360,0.338888888888889,2
"-165",360,0.358333333333333,2
"-170",360,0.366666666666667,2
"-175",360,0.388888888888889,2
"-180",360,0.397222222222222,2
"-20",360,0.738888888888889,2
"-25",360,0.744444444444444,2
"-30",360,0.747222222222222,2
"-35",360,0.747222222222222,2
"-40",360,0.730555555555556,2
"-45",360,0.719444444444444,2
"-5",360,0.680555555555556,2
"-50",360,0.7,2
"-55",360,0.672222222222222,2
"-60",360,0.658333333333333,2
"-65",360,0.641666666666667,2
"-70",360,0.622222222222222,2
"-75",360,0.608333333333333,2
"-80",360,0.588888888888889,2
"-85",360,0.563888888888889,2
"-90",360,0.555555555555556,2
"-95",360,0.522222222222222,2
"0",360,0.677777777777778,2
"10",360,0.672222222222222,2
"100",360,0.447222222222222,2
"105",360,0.438888888888889,2
"110",360,0.444444444444444,2
"115",360,0.452777777777778,2
"120",360,0.45,2
"125",360,0.463888888888889,2
"130",360,0.477777777777778,2
"135",360,0.488888888888889,2
"140",360,0.472222222222222,2
"145",360,0.480555555555556,2
"15",360,0.694444444444444,2
"150",360,0.447222222222222,2
"155",360,0.438888888888889,2
"160",360,0.45,2
"165",360,0.425,2
"170",360,0.425,2
"175",360,0.422222222222222,2
"180",360,0.397222222222222,2
"20",360,0.716666666666667,2
"25",360,0.738888888888889,2
"30",360,0.747222222222222,2
"35",360,0.708333333333333,2
"40",360,0.658333333333333,2
"45",360,0.611111111111111,2
"5",360,0.661111111111111,2
"50",360,0.591666666666667,2
"55",360,0.572222222222222,2
"60",360,0.561111111111111,2
"65",360,0.544444444444444,2
"70",360,0.522222222222222,2
"75",360,0.491666666666667,2
"80",360,0.475,2
"85",360,0.466666666666667,2
"90",360,0.441666666666667,2
"95",360,0.45,2
"-10",360,0.816666666666667,3
"-100",360,0.505555555555556,3
"-105",360,0.486111111111111,3
"-110",360,0.463888888888889,3
"-115",360,0.444444444444444,3
"-120",360,0.413888888888889,3
"-125",360,0.391666666666667,3
"-130",360,0.369444444444444,3
"-135",360,0.363888888888889,3
"-140",360,0.35,3
"-145",360,0.341666666666667,3
"-15",360,0.825,3
"-150",360,0.336111111111111,3
"-155",360,0.327777777777778,3
"-160",360,0.341666666666667,3
"-165",360,0.372222222222222,3
"-170",360,0.388888888888889,3
"-175",360,0.419444444444444,3
"-180",360,0.436111111111111,3
"-20",360,0.838888888888889,3
"-25",360,0.844444444444444,3
"-30",360,0.847222222222222,3
"-35",360,0.838888888888889,3
"-40",360,0.838888888888889,3
"-45",360,0.816666666666667,3
"-5",360,0.802777777777778,3
"-50",360,0.802777777777778,3
"-55",360,0.775,3
"-60",360,0.763888888888889,3
"-65",360,0.736111111111111,3
"-70",360,0.705555555555556,3
"-75",360,0.672222222222222,3
"-80",360,0.652777777777778,3
"-85",360,0.625,3
"-90",360,0.569444444444444,3
"-95",360,0.544444444444444,3
"0",360,0.777777777777778,3
"10",360,0.783333333333333,3
"100",360,0.444444444444444,3
"105",360,0.441666666666667,3
"110",360,0.458333333333333,3
"115",360,0.461111111111111,3
"120",360,0.491666666666667,3
"125",360,0.502777777777778,3
"130",360,0.508333333333333,3
"135",360,0.522222222222222,3
"140",360,0.513888888888889,3
"145",360,0.525,3
"15",360,0.805555555555556,3
"150",360,0.505555555555556,3
"155",360,0.480555555555556,3
"160",360,0.472222222222222,3
"165",360,0.466666666666667,3
"170",360,0.475,3
"175",360,0.469444444444444,3
"180",360,0.436111111111111,3
"20",360,0.825,3
"25",360,0.827777777777778,3
"30",360,0.827777777777778,3
"35",360,0.805555555555556,3
"40",360,0.777777777777778,3
"45",360,0.730555555555556,3
"5",360,0.777777777777778,3
"50",360,0.675,3
"55",360,0.625,3
"60",360,0.6,3
"65",360,0.583333333333333,3
"70",360,0.55,3
"75",360,0.527777777777778,3
"80",360,0.513888888888889,3
"85",360,0.488888888888889,3
"90",360,0.466666666666667,3
"95",360,0.45,3
"-10",360,0.869444444444444,4
"-100",360,0.583333333333333,4
"-105",360,0.536111111111111,4
"-110",360,0.475,4
"-115",360,0.452777777777778,4
"-120",360,0.427777777777778,4
"-125",360,0.402777777777778,4
"-130",360,0.383333333333333,4
"-135",360,0.369444444444444,4
"-140",360,0.358333333333333,4
"-145",360,0.35,4
"-15",360,0.886111111111111,4
"-150",360,0.35,4
"-155",360,0.363888888888889,4
"-160",360,0.347222222222222,4
"-165",360,0.375,4
"-170",360,0.411111111111111,4
"-175",360,0.422222222222222,4
"-180",360,0.463888888888889,4
"-20",360,0.888888888888889,4
"-25",360,0.891666666666667,4
"-30",360,0.891666666666667,4
"-35",360,0.880555555555556,4
"-40",360,0.880555555555556,4
"-45",360,0.875,4
"-5",360,0.85,4
"-50",360,0.866666666666667,4
"-55",360,0.847222222222222,4
"-60",360,0.830555555555556,4
"-65",360,0.8,4
"-70",360,0.761111111111111,4
"-75",360,0.738888888888889,4
"-80",360,0.716666666666667,4
"-85",360,0.686111111111111,4
"-90",360,0.658333333333333,4
"-95",360,0.616666666666667,4
"0",360,0.836111111111111,4
"10",360,0.847222222222222,4
"100",360,0.488888888888889,4
"105",360,0.491666666666667,4
"110",360,0.516666666666667,4
"115",360,0.552777777777778,4
"120",360,0.561111111111111,4
"125",360,0.561111111111111,4
"130",360,0.569444444444444,4
"135",360,0.591666666666667,4
"140",360,0.583333333333333,4
"145",360,0.555555555555556,4
"15",360,0.872222222222222,4
"150",360,0.544444444444444,4
"155",360,0.511111111111111,4
"160",360,0.502777777777778,4
"165",360,0.497222222222222,4
"170",360,0.505555555555556,4
"175",360,0.488888888888889,4
"180",360,0.463888888888889,4
"20",360,0.875,4
"25",360,0.880555555555556,4
"30",360,0.888888888888889,4
"35",360,0.886111111111111,4
"40",360,0.877777777777778,4
"45",360,0.85,4
"5",360,0.827777777777778,4
"50",360,0.8,4
"55",360,0.744444444444444,4
"60",360,0.683333333333333,4
"65",360,0.638888888888889,4
"70",360,0.608333333333333,4
"75",360,0.55,4
"80",360,0.530555555555556,4
"85",360,0.513888888888889,4
"90",360,0.5,4
"95",360,0.497222222222222,4
"-10",360,0.888888888888889,5
"-100",360,0.533333333333333,5
"-105",360,0.472222222222222,5
"-110",360,0.438888888888889,5
"-115",360,0.419444444444444,5
"-120",360,0.408333333333333,5
"-125",360,0.375,5
"-130",360,0.358333333333333,5
"-135",360,0.341666666666667,5
"-140",360,0.358333333333333,5
"-145",360,0.355555555555556,5
"-15",360,0.897222222222222,5
"-150",360,0.347222222222222,5
"-155",360,0.352777777777778,5
"-160",360,0.344444444444444,5
"-165",360,0.377777777777778,5
"-170",360,0.4,5
"-175",360,0.452777777777778,5
"-180",360,0.463888888888889,5
"-20",360,0.9,5
"-25",360,0.9,5
"-30",360,0.9,5
"-35",360,0.9,5
"-40",360,0.9,5
"-45",360,0.894444444444444,5
"-5",360,0.880555555555556,5
"-50",360,0.880555555555556,5
"-55",360,0.869444444444444,5
"-60",360,0.827777777777778,5
"-65",360,0.780555555555556,5
"-70",360,0.755555555555556,5
"-75",360,0.725,5
"-80",360,0.688888888888889,5
"-85",360,0.641666666666667,5
"-90",360,0.602777777777778,5
"-95",360,0.575,5
"0",360,0.863888888888889,5
"10",360,0.866666666666667,5
"100",360,0.444444444444444,5
"105",360,0.441666666666667,5
"110",360,0.455555555555556,5
"115",360,0.497222222222222,5
"120",360,0.505555555555556,5
"125",360,0.502777777777778,5
"130",360,0.533333333333333,5
"135",360,0.555555555555556,5
"140",360,0.563888888888889,5
"145",360,0.580555555555556,5
