"angle","trial","accuracy","epoch"
"-10",360,0.622222222222222,1
"-100",360,0.411111111111111,1
"-105",360,0.386111111111111,1
"-110",360,0.377777777777778,1
"-115",360,0.363888888888889,1
"-120",360,0.341666666666667,1
"-125",360,0.338888888888889,1
"-130",360,0.347222222222222,1
"-135",360,0.333333333333333,1
"-140",360,0.338888888888889,1
"-145",360,0.347222222222222,1
"-15",360,0.636111111111111,1
"-150",360,0.325,1
"-155",360,0.341666666666667,1
"-160",360,0.347222222222222,1
"-165",360,0.386111111111111,1
"-170",360,0.408333333333333,1
"-175",360,0.413888888888889,1
"-180",360,0.4,1
"-20",360,0.658333333333333,1
"-25",360,0.65,1
"-30",360,0.636111111111111,1
"-35",360,0.655555555555556,1
"-40",360,0.675,1
"-45",360,0.644444444444444,1
"-5",360,0.613888888888889,1
"-50",360,0.636111111111111,1
"-55",360,0.605555555555556,1
"-60",360,0.586111111111111,1
"-65",360,0.561111111111111,1
"-70",360,0.530555555555556,1
"-75",360,0.527777777777778,1
"-80",360,0.502777777777778,1
"-85",360,0.5,1
"-90",360,0.461111111111111,1
"-95",360,0.444444444444444,1
"0",360,0.597222222222222,1
"10",360,0.594444444444444,1
"100",360,0.394444444444444,1
"105",360,0.391666666666667,1
"110",360,0.380555555555556,1
"115",360,0.391666666666667,1
"120",360,0.394444444444444,1
"125",360,0.4,1
"130",360,0.416666666666667,1
"135",360,0.411111111111111,1
"140",360,0.436111111111111,1
"145",360,0.438888888888889,1
"15",360,0.597222222222222,1
"150",360,0.447222222222222,1
"155",360,0.45,1
"160",360,0.402777777777778,1
"165",360,0.408333333333333,1
"170",360,0.419444444444444,1
"175",360,0.422222222222222,1
"180",360,0.4,1
"20",360,0.611111111111111,1
"25",360,0.611111111111111,1
"30",360,0.613888888888889,1
"35",360,0.577777777777778,1
"40",360,0.566666666666667,1
"45",360,0.533333333333333,1
"5",360,0.602777777777778,1
"50",360,0.497222222222222,1
"55",360,0.488888888888889,1
"60",360,0.463888888888889,1
"65",360,0.436111111111111,1
"70",360,0.425,1
"75",360,0.397222222222222,1
"80",360,0.386111111111111,1
"85",360,0.375,1
"90",360,0.383333333333333,1
"95",360,0.375,1
"-10",360,0.613888888888889,2
"-100",360,0.422222222222222,2
"-105",360,0.397222222222222,2
"-110",360,0.388888888888889,2
"-115",360,0.386111111111111,2
"-120",360,0.361111111111111,2
"-125",360,0.336111111111111,2
"-130",360,0.330555555555556,2
"-135",360,0.308333333333333,2
"-140",360,0.336111111111111,2
"-145",360,0.327777777777778,2
"-15",360,0.641666666666667,2
"-150",360,0.308333333333333,2
"-155",360,0.322222222222222,2
"-160",360,0.341666666666667,2
"-165",360,0.347222222222222,2
"-170",360,0.347222222222222,2
"-175",360,0.388888888888889,2
"-180",360,0.386111111111111,2
"-20",360,0.655555555555556,2
"-25",360,0.688888888888889,2
"-30",360,0.675,2
"-35",360,0.677777777777778,2
"-40",360,0.661111111111111,2
"-45",360,0.652777777777778,2
"-5",360,0.597222222222222,2
"-50",360,0.611111111111111,2
"-55",360,0.591666666666667,2
"-60",360,0.561111111111111,2
"-65",360,0.55,2
"-70",360,0.536111111111111,2
"-75",360,0.511111111111111,2
"-80",360,0.508333333333333,2
"-85",360,0.475,2
"-90",360,0.463888888888889,2
"-95",360,0.441666666666667,2
"0",360,0.575,2
"10",360,0.577777777777778,2
"100",360,0.377777777777778,2
"105",360,0.377777777777778,2
"110",360,0.369444444444444,2
"115",360,0.366666666666667,2
"120",360,0.386111111111111,2
"125",360,0.388888888888889,2
"130",360,0.383333333333333,2
"135",360,0.408333333333333,2
"140",360,0.427777777777778,2
"145",360,0.369444444444444,2
"15",360,0.588888888888889,2
"150",360,0.386111111111111,2
"155",360,0.369444444444444,2
"160",360,0.380555555555556,2
"165",360,0.394444444444444,2
"170",360,0.397222222222222,2
"175",360,0.408333333333333,2
"180",360,0.386111111111111,2
"20",360,0.588888888888889,2
"25",360,0.6,2
"30",360,0.611111111111111,2
"35",360,0.583333333333333,2
"40",360,0.563888888888889,2
"45",360,0.538888888888889,2
"5",360,0.583333333333333,2
"50",360,0.511111111111111,2
"55",360,0.505555555555556,2
"60",360,0.472222222222222,2
"65",360,0.433333333333333,2
"70",360,0.422222222222222,2
"75",360,0.408333333333333,2
"80",360,0.402777777777778,2
"85",360,0.375,2
"90",360,0.377777777777778,2
"95",360,0.372222222222222,2
"-10",360,0.694444444444444,3
"-100",360,0.45,3
"-105",360,0.438888888888889,3
"-110",360,0.427777777777778,3
"-115",360,0.416666666666667,3
"-120",360,0.408333333333333,3
"-125",360,0.383333333333333,3
"-130",360,0.377777777777778,3
"-135",360,0.380555555555556,3
"-140",360,0.369444444444444,3
"-145",360,0.394444444444444,3
"-15",360,0.702777777777778,3
"-150",360,0.380555555555556,3
"-155",360,0.355555555555556,3
"-160",360,0.344444444444444,3
"-165",360,0.355555555555556,3
"-170",360,0.386111111111111,3
"-175",360,0.386111111111111,3
"-180",360,0.397222222222222,3
"-20",360,0.702777777777778,3
"-25",360,0.716666666666667,3
"-30",360,0.727777777777778,3
"-35",360,0.725,3
"-40",360,0.713888888888889,3
"-45",360,0.705555555555556,3
"-5",360,0.688888888888889,3
"-50",360,0.691666666666667,3
"-55",360,0.669444444444444,3
"-60",360,0.622222222222222,3
"-65",360,0.594444444444444,3
"-70",360,0.552777777777778,3
"-75",360,0.541666666666667,3
"-80",360,0.525,3
"-85",360,0.513888888888889,3
"-90",360,0.483333333333333,3
"-95",360,0.472222222222222,3
"0",360,0.675,3
"10",360,0.683333333333333,3
"100",360,0.416666666666667,3
"105",360,0.405555555555556,3
"110",360,0.377777777777778,3
"115",360,0.375,3
"120",360,0.388888888888889,3
"125",360,0.4,3
"130",360,0.377777777777778,3
"135",360,0.366666666666667,3
"140",360,0.372222222222222,3
"145",360,0.375,3
"15",360,0.663888888888889,3
"150",360,0.363888888888889,3
"155",360,0.355555555555556,3
"160",360,0.338888888888889,3
"165",360,0.375,3
"170",360,0.408333333333333,3
"175",360,0.408333333333333,3
"180",360,0.397222222222222,3
"20",360,0.663888888888889,3
"25",360,0.680555555555556,3
"30",360,0.683333333333333,3
"35",360,0.672222222222222,3
"40",360,0.644444444444444,3
"45",360,0.625,3
"5",360,0.672222222222222,3
"50",360,0.575,3
"55",360,0.558333333333333,3
"60",360,0.519444444444444,3
"65",360,0.516666666666667,3
"70",360,0.494444444444444,3
"75",360,0.480555555555556,3
"80",360,0.433333333333333,3
"85",360,0.416666666666667,3
"90",360,0.425,3
"95",360,0.405555555555556,3
"-10",360,0.85,4
"-100",360,0.522222222222222,4
"-105",360,0.497222222222222,4
"-110",360,0.486111111111111,4
"-115",360,0.466666666666667,4
"-120",360,0.444444444444444,4
"-125",360,0.422222222222222,4
"-130",360,0.386111111111111,4
"-135",360,0.361111111111111,4
"-140",360,0.358333333333333,4
"-145",360,0.341666666666667,4
"-15",360,0.877777777777778,4
"-150",360,0.322222222222222,4
"-155",360,0.311111111111111,4
"-160",360,0.316666666666667,4
