"angle","trial","accuracy","epoch"
"-10",360,0.416666666666667,1
"-100",360,0.369444444444444,1
"-105",360,0.355555555555556,1
"-110",360,0.352777777777778,1
"-115",360,0.363888888888889,1
"-120",360,0.380555555555556,1
"-125",360,0.366666666666667,1
"-130",360,0.358333333333333,1
"-135",360,0.344444444444444,1
"-140",360,0.336111111111111,1
"-145",360,0.330555555555556,1
"-15",360,0.433333333333333,1
"-150",360,0.347222222222222,1
"-155",360,0.333333333333333,1
"-160",360,0.330555555555556,1
"-165",360,0.327777777777778,1
"-170",360,0.341666666666667,1
"-175",360,0.366666666666667,1
"-180",360,0.369444444444444,1
"-20",360,0.433333333333333,1
"-25",360,0.430555555555556,1
"-30",360,0.436111111111111,1
"-35",360,0.427777777777778,1
"-40",360,0.422222222222222,1
"-45",360,0.411111111111111,1
"-5",360,0.391666666666667,1
"-50",360,0.394444444444444,1
"-55",360,0.391666666666667,1
"-60",360,0.386111111111111,1
"-65",360,0.377777777777778,1
"-70",360,0.375,1
"-75",360,0.366666666666667,1
"-80",360,0.377777777777778,1
"-85",360,0.372222222222222,1
"-90",360,0.361111111111111,1
"-95",360,0.375,1
"0",360,0.4,1
"10",360,0.391666666666667,1
"100",360,0.377777777777778,1
"105",360,0.366666666666667,1
"110",360,0.372222222222222,1
"115",360,0.369444444444444,1
"120",360,0.366666666666667,1
"125",360,0.369444444444444,1
"130",360,0.380555555555556,1
"135",360,0.375,1
"140",360,0.388888888888889,1
"145",360,0.397222222222222,1
"15",360,0.380555555555556,1
"150",360,0.391666666666667,1
"155",360,0.397222222222222,1
"160",360,0.380555555555556,1
"165",360,0.375,1
"170",360,0.397222222222222,1
"175",360,0.388888888888889,1
"180",360,0.369444444444444,1
"20",360,0.380555555555556,1
"25",360,0.380555555555556,1
"30",360,0.355555555555556,1
"35",360,0.338888888888889,1
"40",360,0.333333333333333,1
"45",360,0.347222222222222,1
"5",360,0.388888888888889,1
"50",360,0.363888888888889,1
"55",360,0.355555555555556,1
"60",360,0.366666666666667,1
"65",360,0.363888888888889,1
"70",360,0.361111111111111,1
"75",360,0.358333333333333,1
"80",360,0.361111111111111,1
"85",360,0.358333333333333,1
"90",360,0.369444444444444,1
"95",360,0.372222222222222,1
"-10",360,0.508333333333333,2
"-100",360,0.408333333333333,2
"-105",360,0.397222222222222,2
"-110",360,0.4,2
"-115",360,0.388888888888889,2
"-120",360,0.411111111111111,2
"-125",360,0.386111111111111,2
"-130",360,0.341666666666667,2
"-135",360,0.336111111111111,2
"-140",360,0.347222222222222,2
"-145",360,0.352777777777778,2
"-15",360,0.519444444444444,2
"-150",360,0.363888888888889,2
"-155",360,0.35,2
"-160",360,0.341666666666667,2
"-165",360,0.369444444444444,2
"-170",360,0.377777777777778,2
"-175",360,0.405555555555556,2
"-180",360,0.402777777777778,2
"-20",360,0.533333333333333,2
"-25",360,0.536111111111111,2
"-30",360,0.55,2
"-35",360,0.547222222222222,2
"-40",360,0.519444444444444,2
"-45",360,0.508333333333333,2
"-5",360,0.494444444444444,2
"-50",360,0.505555555555556,2
"-55",360,0.502777777777778,2
"-60",360,0.480555555555556,2
"-65",360,0.466666666666667,2
"-70",360,0.455555555555556,2
"-75",360,0.452777777777778,2
"-80",360,0.441666666666667,2
"-85",360,0.430555555555556,2
"-90",360,0.419444444444444,2
"-95",360,0.408333333333333,2
"0",360,0.475,2
"10",360,0.491666666666667,2
"100",360,0.402777777777778,2
"105",360,0.394444444444444,2
"110",360,0.388888888888889,2
"115",360,0.394444444444444,2
"120",360,0.391666666666667,2
"125",360,0.4,2
"130",360,0.394444444444444,2
"135",360,0.402777777777778,2
"140",360,0.408333333333333,2
"145",360,0.394444444444444,2
"15",360,0.491666666666667,2
"150",360,0.394444444444444,2
"155",360,0.391666666666667,2
"160",360,0.397222222222222,2
"165",360,0.408333333333333,2
"170",360,0.416666666666667,2
"175",360,0.430555555555556,2
"180",360,0.402777777777778,2
"20",360,0.469444444444444,2
"25",360,0.472222222222222,2
"30",360,0.461111111111111,2
"35",360,0.438888888888889,2
"40",360,0.413888888888889,2
"45",360,0.430555555555556,2
"5",360,0.483333333333333,2
"50",360,0.436111111111111,2
"55",360,0.438888888888889,2
"60",360,0.444444444444444,2
"65",360,0.408333333333333,2
"70",360,0.388888888888889,2
"75",360,0.397222222222222,2
"80",360,0.391666666666667,2
"85",360,0.394444444444444,2
"90",360,0.405555555555556,2
"95",360,0.4,2
"-10",360,0.597222222222222,3
"-100",360,0.430555555555556,3
"-105",360,0.422222222222222,3
"-110",360,0.408333333333333,3
"-115",360,0.422222222222222,3
"-120",360,0.433333333333333,3
"-125",360,0.419444444444444,3
"-130",360,0.383333333333333,3
"-135",360,0.352777777777778,3
"-140",360,0.358333333333333,3
"-145",360,0.377777777777778,3
"-15",360,0.611111111111111,3
"-150",360,0.391666666666667,3
"-155",360,0.372222222222222,3
"-160",360,0.372222222222222,3
"-165",360,0.375,3
"-170",360,0.397222222222222,3
"-175",360,0.419444444444444,3
"-180",360,0.416666666666667,3
"-20",360,0.619444444444444,3
"-25",360,0.616666666666667,3
"-30",360,0.636111111111111,3
"-35",360,0.6,3
"-40",360,0.577777777777778,3
"-45",360,0.577777777777778,3
"-5",360,0.555555555555556,3
"-50",360,0.558333333333333,3
"-55",360,0.552777777777778,3
"-60",360,0.525,3
"-65",360,0.516666666666667,3
"-70",360,0.516666666666667,3
"-75",360,0.488888888888889,3
"-80",360,0.480555555555556,3
"-85",360,0.475,3
"-90",360,0.469444444444444,3
"-95",360,0.452777777777778,3
"0",360,0.563888888888889,3
"10",360,0.594444444444444,3
"100",360,0.486111111111111,3
"105",360,0.477777777777778,3
"110",360,0.480555555555556,3
"115",360,0.477777777777778,3
"120",360,0.466666666666667,3
"125",360,0.472222222222222,3
"130",360,0.461111111111111,3
"135",360,0.455555555555556,3
"140",360,0.438888888888889,3
"145",360,0.444444444444444,3
"15",360,0.572222222222222,3
"150",360,0.452777777777778,3
"155",360,0.433333333333333,3
"160",360,0.444444444444444,3
"165",360,0.441666666666667,3
"170",360,0.447222222222222,3
"175",360,0.436111111111111,3
"180",360,0.416666666666667,3
"20",360,0.55,3
"25",360,0.527777777777778,3
"30",360,0.5,3
"35",360,0.477777777777778,3
"40",360,0.45,3
"45",360,0.491666666666667,3
"5",360,0.572222222222222,3
"50",360,0.483333333333333,3
"55",360,0.469444444444444,3
"60",360,0.475,3
"65",360,0.455555555555556,3
"70",360,0.444444444444444,3
"75",360,0.463888888888889,3
"80",360,0.455555555555556,3
"85",360,0.475,3
"90",360,0.488888888888889,3
"95",360,0.486111111111111,3
"-10",360,0.591666666666667,4
"-100",360,0.444444444444444,4
"-105",360,0.436111111111111,4
"-110",360,0.45,4
"-115",360,0.45,4
"-120",360,0.447222222222222,4
"-125",360,0.433333333333333,4
"-130",360,0.391666666666667,4
"-135",360,0.394444444444444,4
"-140",360,0.386111111111111,4
"-145",360,0.391666666666667,4
"-15",360,0.627777777777778,4
"-150",360,0.405555555555556,4
"-155",360,0.388888888888889,4
"-160",360,0.391666666666667,4
"-165",360,0.416666666666667,4
"-170",360,0.413888888888889,4
"-175",360,0.438888888888889,4
"-180",360,0.452777777777778,4
"-20",360,0.636111111111111,4
"-25",360,0.633333333333333,4
"-30",360,0.638888888888889,4
"-35",360,0.633333333333333,4
