"angle","trial","accuracy","epoch"
"-170",360,0.363888888888889,3
"-175",360,0.413888888888889,3
"-180",360,0.438888888888889,3
"-20",360,0.830555555555556,3
"-25",360,0.830555555555556,3
"-30",360,0.833333333333333,3
"-35",360,0.830555555555556,3
"-40",360,0.805555555555556,3
"-45",360,0.786111111111111,3
"-5",360,0.819444444444444,3
"-50",360,0.761111111111111,3
"-55",360,0.744444444444444,3
"-60",360,0.716666666666667,3
"-65",360,0.688888888888889,3
"-70",360,0.666666666666667,3
"-75",360,0.619444444444444,3
"-80",360,0.594444444444444,3
"-85",360,0.561111111111111,3
"-90",360,0.511111111111111,3
"-95",360,0.475,3
"0",360,0.805555555555556,3
"10",360,0.791666666666667,3
"100",360,0.416666666666667,3
"105",360,0.408333333333333,3
"110",360,0.416666666666667,3
"115",360,0.441666666666667,3
"120",360,0.441666666666667,3
"125",360,0.452777777777778,3
"130",360,0.472222222222222,3
"135",360,0.491666666666667,3
"140",360,0.511111111111111,3
"145",360,0.511111111111111,3
"15",360,0.788888888888889,3
"150",360,0.497222222222222,3
"155",360,0.508333333333333,3
"160",360,0.497222222222222,3
"165",360,0.491666666666667,3
"170",360,0.483333333333333,3
"175",360,0.483333333333333,3
"180",360,0.438888888888889,3
"20",360,0.8,3
"25",360,0.808333333333333,3
"30",360,0.805555555555556,3
"35",360,0.797222222222222,3
"40",360,0.761111111111111,3
"45",360,0.719444444444444,3
"5",360,0.791666666666667,3
"50",360,0.669444444444444,3
"55",360,0.611111111111111,3
"60",360,0.572222222222222,3
"65",360,0.533333333333333,3
"70",360,0.472222222222222,3
"75",360,0.452777777777778,3
"80",360,0.438888888888889,3
"85",360,0.425,3
"90",360,0.408333333333333,3
"95",360,0.413888888888889,3
"-10",360,0.855555555555556,4
"-100",360,0.538888888888889,4
"-105",360,0.511111111111111,4
"-110",360,0.477777777777778,4
"-115",360,0.458333333333333,4
"-120",360,0.430555555555556,4
"-125",360,0.405555555555556,4
"-130",360,0.388888888888889,4
"-135",360,0.372222222222222,4
"-140",360,0.366666666666667,4
"-145",360,0.375,4
"-15",360,0.861111111111111,4
"-150",360,0.358333333333333,4
"-155",360,0.341666666666667,4
"-160",360,0.336111111111111,4
"-165",360,0.391666666666667,4
"-170",360,0.405555555555556,4
"-175",360,0.45,4
"-180",360,0.475,4
"-20",360,0.861111111111111,4
"-25",360,0.863888888888889,4
"-30",360,0.863888888888889,4
"-35",360,0.861111111111111,4
"-40",360,0.85,4
"-45",360,0.838888888888889,4
"-5",360,0.847222222222222,4
"-50",360,0.833333333333333,4
"-55",360,0.816666666666667,4
"-60",360,0.794444444444444,4
"-65",360,0.758333333333333,4
"-70",360,0.722222222222222,4
"-75",360,0.686111111111111,4
"-80",360,0.658333333333333,4
"-85",360,0.630555555555556,4
"-90",360,0.6,4
"-95",360,0.563888888888889,4
"0",360,0.838888888888889,4
"10",360,0.841666666666667,4
"100",360,0.475,4
"105",360,0.466666666666667,4
"110",360,0.480555555555556,4
"115",360,0.486111111111111,4
"120",360,0.505555555555556,4
"125",360,0.522222222222222,4
"130",360,0.541666666666667,4
"135",360,0.547222222222222,4
"140",360,0.544444444444444,4
"145",360,0.538888888888889,4
"15",360,0.847222222222222,4
"150",360,0.511111111111111,4
"155",360,0.502777777777778,4
"160",360,0.511111111111111,4
"165",360,0.516666666666667,4
"170",360,0.502777777777778,4
"175",360,0.491666666666667,4
"180",360,0.475,4
"20",360,0.863888888888889,4
"25",360,0.866666666666667,4
"30",360,0.866666666666667,4
"35",360,0.863888888888889,4
"40",360,0.855555555555556,4
"45",360,0.816666666666667,4
"5",360,0.838888888888889,4
"50",360,0.758333333333333,4
"55",360,0.711111111111111,4
"60",360,0.655555555555556,4
"65",360,0.613888888888889,4
"70",360,0.575,4
"75",360,0.538888888888889,4
"80",360,0.530555555555556,4
"85",360,0.5,4
"90",360,0.5,4
"95",360,0.480555555555556,4
"-10",360,0.861111111111111,5
"-100",360,0.508333333333333,5
"-105",360,0.486111111111111,5
"-110",360,0.444444444444444,5
"-115",360,0.422222222222222,5
"-120",360,0.402777777777778,5
"-125",360,0.377777777777778,5
"-130",360,0.35,5
"-135",360,0.344444444444444,5
"-140",360,0.366666666666667,5
"-145",360,0.352777777777778,5
"-15",360,0.866666666666667,5
"-150",360,0.333333333333333,5
"-155",360,0.341666666666667,5
"-160",360,0.325,5
"-165",360,0.372222222222222,5
"-170",360,0.383333333333333,5
"-175",360,0.405555555555556,5
"-180",360,0.430555555555556,5
"-20",360,0.866666666666667,5
"-25",360,0.866666666666667,5
"-30",360,0.866666666666667,5
"-35",360,0.866666666666667,5
"-40",360,0.866666666666667,5
"-45",360,0.866666666666667,5
"-5",360,0.852777777777778,5
"-50",360,0.861111111111111,5
"-55",360,0.844444444444444,5
"-60",360,0.813888888888889,5
"-65",360,0.763888888888889,5
"-70",360,0.733333333333333,5
"-75",360,0.688888888888889,5
"-80",360,0.638888888888889,5
"-85",360,0.619444444444444,5
"-90",360,0.572222222222222,5
"-95",360,0.541666666666667,5
"0",360,0.841666666666667,5
"10",360,0.85,5
"100",360,0.461111111111111,5
"105",360,0.458333333333333,5
"110",360,0.455555555555556,5
"115",360,0.480555555555556,5
"120",360,0.497222222222222,5
"125",360,0.502777777777778,5
"130",360,0.533333333333333,5
"135",360,0.561111111111111,5
"140",360,0.572222222222222,5
"145",360,0.572222222222222,5
"15",360,0.855555555555556,5
"150",360,0.561111111111111,5
"155",360,0.527777777777778,5
"160",360,0.5,5
"165",360,0.5,5
"170",360,0.475,5
"175",360,0.455555555555556,5
"180",360,0.430555555555556,5
"20",360,0.861111111111111,5
"25",360,0.863888888888889,5
"30",360,0.863888888888889,5
"35",360,0.863888888888889,5
"40",360,0.858333333333333,5
"45",360,0.827777777777778,5
"5",360,0.841666666666667,5
"50",360,0.780555555555556,5
"55",360,0.738888888888889,5
"60",360,0.672222222222222,5
"65",360,0.613888888888889,5
"70",360,0.575,5
"75",360,0.541666666666667,5
"80",360,0.519444444444444,5
"85",360,0.508333333333333,5
"90",360,0.477777777777778,5
"95",360,0.472222222222222,5
"-10",360,0.866666666666667,6
"-100",360,0.516666666666667,6
"-105",360,0.494444444444444,6
"-110",360,0.455555555555556,6
"-115",360,0.422222222222222,6
"-120",360,0.408333333333333,6
"-125",360,0.386111111111111,6
"-130",360,0.366666666666667,6
"-135",360,0.361111111111111,6
"-140",360,0.355555555555556,6
"-145",360,0.358333333333333,6
"-15",360,0.866666666666667,6
"-150",360,0.347222222222222,6
"-155",360,0.35,6
"-160",360,0.352777777777778,6
"-165",360,0.383333333333333,6
"-170",360,0.422222222222222,6
"-175",360,0.441666666666667,6
"-180",360,0.475,6
"-20",360,0.869444444444444,6
"-25",360,0.872222222222222,6
"-30",360,0.869444444444444,6
"-35",360,0.872222222222222,6
"-40",360,0.872222222222222,6
"-45",360,0.872222222222222,6
"-5",360,0.863888888888889,6
"-50",360,0.863888888888889,6
"-55",360,0.855555555555556,6
"-60",360,0.838888888888889,6
"-65",360,0.8,6
"-70",360,0.772222222222222,6
"-75",360,0.722222222222222,6
"-80",360,0.688888888888889,6
"-85",360,0.641666666666667,6
"-90",360,0.594444444444444,6
"-95",360,0.563888888888889,6
"0",360,0.852777777777778,6
"10",360,0.85,6
"100",360,0.466666666666667,6
"105",360,0.452777777777778,6
"110",360,0.45,6
"115",360,0.469444444444444,6
"120",360,0.502777777777778,6
"125",360,0.552777777777778,6
"130",360,0.558333333333333,6
"135",360,0.575,6
"140",360,0.588888888888889,6
"145",360,0.580555555555556,6
"15",360,0.866666666666667,6
"150",360,0.536111111111111,6
"155",360,0.513888888888889,6
"160",360,0.502777777777778,6
"165",360,0.5,6
"170",360,0.486111111111111,6
"175",360,0.486111111111111,6
"180",360,0.475,6
"20",360,0.875,6
"25",360,0.877777777777778,6
"30",360,0.875,6
"35",360,0.875,6
"40",360,0.869444444444444,6
"45",360,0.861111111111111,6
"5",360,0.847222222222222,6
"50",360,0.808333333333333,6
"55",360,0.772222222222222,6
"60",360,0.719444444444444,6
"65",360,0.672222222222222,6
"70",360,0.636111111111111,6
"75",360,0.602777777777778,6
"80",360,0.561111111111111,6
"85",360,0.522222222222222,6
"90",360,0.488888888888889,6
"95",360,0.472222222222222,6
