"angle","trial","accuracy","epoch"
"-10",360,0.475,1
"-100",360,0.361111111111111,1
"-105",360,0.366666666666667,1
"-110",360,0.35,1
"-115",360,0.361111111111111,1
"-120",360,0.352777777777778,1
"-125",360,0.363888888888889,1
"-130",360,0.352777777777778,1
"-135",360,0.366666666666667,1
"-140",360,0.386111111111111,1
"-145",360,0.383333333333333,1
"-15",360,0.488888888888889,1
"-150",360,0.369444444444444,1
"-155",360,0.388888888888889,1
"-160",360,0.413888888888889,1
"-165",360,0.427777777777778,1
"-170",360,0.422222222222222,1
"-175",360,0.419444444444444,1
"-180",360,0.408333333333333,1
"-20",360,0.508333333333333,1
"-25",360,0.516666666666667,1
"-30",360,0.527777777777778,1
"-35",360,0.525,1
"-40",360,0.527777777777778,1
"-45",360,0.513888888888889,1
"-5",360,0.475,1
"-50",360,0.488888888888889,1
"-55",360,0.477777777777778,1
"-60",360,0.45,1
"-65",360,0.430555555555556,1
"-70",360,0.411111111111111,1
"-75",360,0.383333333333333,1
"-80",360,0.391666666666667,1
"-85",360,0.377777777777778,1
"-90",360,0.372222222222222,1
"-95",360,0.369444444444444,1
"0",360,0.444444444444444,1
"10",360,0.452777777777778,1
"100",360,0.408333333333333,1
"105",360,0.416666666666667,1
"110",360,0.402777777777778,1
"115",360,0.419444444444444,1
"120",360,0.433333333333333,1
"125",360,0.452777777777778,1
"130",360,0.458333333333333,1
"135",360,0.447222222222222,1
"140",360,0.452777777777778,1
"145",360,0.455555555555556,1
"15",360,0.483333333333333,1
"150",360,0.458333333333333,1
"155",360,0.438888888888889,1
"160",360,0.438888888888889,1
"165",360,0.438888888888889,1
"170",360,0.433333333333333,1
"175",360,0.425,1
"180",360,0.408333333333333,1
"20",360,0.488888888888889,1
"25",360,0.5,1
"30",360,0.461111111111111,1
"35",360,0.436111111111111,1
"40",360,0.419444444444444,1
"45",360,0.4,1
"5",360,0.444444444444444,1
"50",360,0.413888888888889,1
"55",360,0.4,1
"60",360,0.388888888888889,1
"65",360,0.397222222222222,1
"70",360,0.397222222222222,1
"75",360,0.388888888888889,1
"80",360,0.386111111111111,1
"85",360,0.394444444444444,1
"90",360,0.397222222222222,1
"95",360,0.402777777777778,1
"-10",360,0.633333333333333,2
"-100",360,0.463888888888889,2
"-105",360,0.466666666666667,2
"-110",360,0.466666666666667,2
"-115",360,0.438888888888889,2
"-120",360,0.427777777777778,2
"-125",360,0.419444444444444,2
"-130",360,0.413888888888889,2
"-135",360,0.433333333333333,2
"-140",360,0.452777777777778,2
"-145",360,0.483333333333333,2
"-15",360,0.688888888888889,2
"-150",360,0.469444444444444,2
"-155",360,0.461111111111111,2
"-160",360,0.502777777777778,2
"-165",360,0.525,2
"-170",360,0.525,2
"-175",360,0.527777777777778,2
"-180",360,0.511111111111111,2
"-20",360,0.730555555555556,2
"-25",360,0.761111111111111,2
"-30",360,0.752777777777778,2
"-35",360,0.727777777777778,2
"-40",360,0.711111111111111,2
"-45",360,0.716666666666667,2
"-5",360,0.583333333333333,2
"-50",360,0.669444444444444,2
"-55",360,0.638888888888889,2
"-60",360,0.611111111111111,2
"-65",360,0.588888888888889,2
"-70",360,0.552777777777778,2
"-75",360,0.505555555555556,2
"-80",360,0.505555555555556,2
"-85",360,0.511111111111111,2
"-90",360,0.497222222222222,2
"-95",360,0.475,2
"0",360,0.541666666666667,2
"10",360,0.572222222222222,2
"100",360,0.438888888888889,2
"105",360,0.438888888888889,2
"110",360,0.45,2
"115",360,0.466666666666667,2
"120",360,0.477777777777778,2
"125",360,0.502777777777778,2
"130",360,0.516666666666667,2
"135",360,0.547222222222222,2
"140",360,0.566666666666667,2
"145",360,0.580555555555556,2
"15",360,0.583333333333333,2
"150",360,0.577777777777778,2
"155",360,0.527777777777778,2
"160",360,0.519444444444444,2
"165",360,0.558333333333333,2
"170",360,0.530555555555556,2
"175",360,0.530555555555556,2
"180",360,0.511111111111111,2
"20",360,0.608333333333333,2
"25",360,0.580555555555556,2
"30",360,0.575,2
"35",360,0.541666666666667,2
"40",360,0.486111111111111,2
"45",360,0.483333333333333,2
"5",360,0.544444444444444,2
"50",360,0.511111111111111,2
"55",360,0.516666666666667,2
"60",360,0.486111111111111,2
"65",360,0.461111111111111,2
"70",360,0.469444444444444,2
"75",360,0.455555555555556,2
"80",360,0.458333333333333,2
"85",360,0.45,2
"90",360,0.441666666666667,2
"95",360,0.452777777777778,2
"-10",360,0.758333333333333,3
"-100",360,0.516666666666667,3
"-105",360,0.525,3
"-110",360,0.530555555555556,3
"-115",360,0.497222222222222,3
"-120",360,0.488888888888889,3
"-125",360,0.483333333333333,3
"-130",360,0.5,3
"-135",360,0.519444444444444,3
"-140",360,0.538888888888889,3
"-145",360,0.522222222222222,3
"-15",360,0.822222222222222,3
"-150",360,0.536111111111111,3
"-155",360,0.547222222222222,3
"-160",360,0.597222222222222,3
"-165",360,0.625,3
"-170",360,0.619444444444444,3
"-175",360,0.627777777777778,3
"-180",360,0.636111111111111,3
"-20",360,0.861111111111111,3
"-25",360,0.897222222222222,3
"-30",360,0.891666666666667,3
"-35",360,0.875,3
"-40",360,0.866666666666667,3
"-45",360,0.838888888888889,3
"-5",360,0.680555555555556,3
"-50",360,0.836111111111111,3
"-55",360,0.791666666666667,3
"-60",360,0.747222222222222,3
"-65",360,0.688888888888889,3
"-70",360,0.661111111111111,3
"-75",360,0.6,3
"-80",360,0.594444444444444,3
"-85",360,0.575,3
"-90",360,0.561111111111111,3
"-95",360,0.541666666666667,3
"0",360,0.591666666666667,3
"10",360,0.605555555555556,3
"100",360,0.486111111111111,3
"105",360,0.511111111111111,3
"110",360,0.533333333333333,3
"115",360,0.552777777777778,3
"120",360,0.580555555555556,3
"125",360,0.622222222222222,3
"130",360,0.641666666666667,3
"135",360,0.708333333333333,3
"140",360,0.713888888888889,3
"145",360,0.736111111111111,3
"15",360,0.655555555555556,3
"150",360,0.725,3
"155",360,0.666666666666667,3
"160",360,0.672222222222222,3
"165",360,0.675,3
"170",360,0.630555555555556,3
"175",360,0.65,3
"180",360,0.636111111111111,3
